"Word","Valence_lang","Arousal_lang","Dominance_lang","Valence_fam","Arousal_fam","Dominance_fam","Valence_mean","Arousal_mean","Dominance_mean"
"celebration",7.17851851851852,5.66518518518519,6.30148148148148,6.94333333333333,5.26666666666667,6.05833333333333,6.94333333333333,5.26666666666667,6.05833333333333
"biased",4.38,4.81571428571429,4.82285714285714,4.29125,5.01125,4.7275,4.12399999999999,5.04999999999999,4.61799999999999
"absolution",5.98923076923077,3.60076923076923,5.34230769230769,6.28,4.16285714285714,5.55714285714286,6.1825,3.9925,5.4875
"forgive",4.79853836920649,3.51948472084265,5.01692147389314,4.99368636251498,3.4520817443721,5.13390724033221,4.88294027475509,3.49267434605291,5.07582807230931
"packet",5.35794455316373,3.89471698816513,5.49865101108937,5.24699907163856,3.83043632987776,5.46198746712053,5.23621949828962,3.80664082098061,5.40287799315849
"paraffin",4.19380952380952,3.70666666666667,5.33238095238095,4.07125,3.77,5.34,4.11166666666667,3.75666666666667,5.33666666666667
"display",5.61689368770764,4.02516611295681,5.63144518272425,5.62973333333333,4.07580740740741,5.70617777777778,5.62745535714286,4.02915178571429,5.65227678571429
"paper‐hanger",5.42,3.52,5.64,5.41999999999999,3.51999999999999,5.63999999999999,5.41999999999999,3.51999999999999,5.63999999999999
"leaflet",5.15444444444444,3.54555555555556,5.41555555555556,5.2825,3.63,5.385,5.2825,3.63,5.385
"pamphlet",5.50541666666667,3.70958333333333,5.52583333333333,5.950625,4.215,5.49125,5.7675,4.00666666666667,5.495
"document",5.46872372681957,3.68033971692278,5.63140325769245,5.39045534492867,3.66335548172757,5.58856752003127,5.35315331010452,3.72557491289198,5.6112775842044
"paper",5.5655,3.40075,5.65975,5.54318181818182,3.44409090909091,5.75409090909091,5.610625,3.479375,5.73125
"palm",6.02692307692308,3.20846153846154,5.81307692307692,6.03125,3.38125,5.79625,6.02,3.37,5.808
"buddy",6.8021875,4.2165625,5.698125,6.6675,4.311875,5.89375,6.72875,4.24125,5.89375
"companion",6.50659090909091,3.98522727272727,5.74045454545455,6.449,4.1065,5.765,6.46166666666667,4.09916666666667,5.75416666666667
"comrade",6.59172413793103,3.96310344827586,5.83620689655172,6.62692307692308,3.99923076923077,5.89230769230769,6.68285714285714,4.04,5.91714285714286
"colour",5.80053493729204,3.75262520262776,5.59143929698831,5.5430518234165,3.66562492943434,5.27105792028903,5.45267946959304,3.71412437128486,5.31889346136259
"dye",5.89951887225957,3.68771450852197,5.51993751655822,5.54194057901471,3.70803345282451,5.24830858831056,5.53131611034903,3.71357872275568,5.25271871665904
"ache",3.90515438911552,4.70964175162265,4.42738857902681,3.96963472556308,4.57179061098178,4.44312940136929,4.11356876595585,4.49213309173041,4.56428988508587
"pain",3.23833874747685,4.74200698642279,4.03042169529222,3.31975168842177,4.78392854106101,4.05261104753313,3.27433498507092,4.78949716115334,4.03301558835431
"block",4.78497954649041,3.95430102175266,5.14900027233913,4.84007249421005,3.94788176900543,5.16081585589997,4.73039056438874,3.92551662809502,5.09754966849023
"bale",5.19506372840977,3.6915965285459,5.03943180464562,5.22848891322201,3.79405693950178,5.21267725157405,5.15771949828962,3.81339082098062,5.19337799315849
"pack",5.21401127546823,3.99193851779489,5.32474485297456,5.20383812140812,3.93835464025898,5.32269129960661,5.18053707345448,3.95026998414319,5.32973816659593
"o",5.28571428571429,3.39285714285714,5.44,5.3,3.39363636363636,5.39090909090909,5.325,3.395,5.305
"owing",5.12362639272628,3.97263338545208,4.94155128096908,5.19842533688258,3.97997783026071,5.01270336373163,5.20553694367433,3.97699133874543,5.02076091588997
"ah",4.13794585375512,4.42936301633576,4.45247956907767,4.06240359252449,4.45382944873211,4.42076406594172,4.06499016272155,4.45388601101269,4.4206507814255
"oh",4.53460818193684,4.28249484847268,4.73114668582669,4.63624297806126,4.23841330416488,4.84186112240572,4.64100461791783,4.23851742952913,4.84165257509778
"coat",5.64651444547996,3.50052190121156,5.65052190121156,5.63470108695652,3.56171195652174,5.79942934782609,5.56810526315788,3.45721052631578,5.74963157894736
"broken",4.46573831444293,4.23146744041846,5.08180083736997,4.44176197997562,4.13432434692647,4.85518363048527,4.36978091029612,4.26420748773739,5.04639972425212
"old‐fashioned",4.8131842737025,3.85615178529124,4.9054170909,4.79840225567997,3.8098607956194,4.85083371251841,4.89782901705845,3.84215774287993,4.94212264535534
"ought",5.5404303446429,3.6988676025752,5.13841859587855,5.46150649702601,3.80152429373992,5.01953500127238,5.46503371481869,3.75557292441989,5.04049219891039
"apart from",5.49230533400251,3.80815802565723,5.71048452873883,5.53748246021476,3.86626811841695,5.67448225057341,5.60470869290577,3.93623231777694,5.68786201280793
"except",5.40954456891002,3.95500312125321,5.59140308603606,5.45732618533097,4.01411265960065,5.57684340349355,5.47266522481055,3.9954436064704,5.58410179350377
"other",5.7474587763674,3.72493984778881,5.59820042909699,5.69617943622471,3.76498008887454,5.67728294711651,5.67909653394775,3.76167660096963,5.65407771543901
"another",5.73624898710719,3.67942337259614,5.71987659052292,5.8614240342771,3.77225659545247,5.69091148906134,5.91134147679768,3.79477488500539,5.64988723568946
"else",5.85995466689832,3.73250742827887,5.55514785759424,5.81954727458196,3.74904982576109,5.57435886563667,5.82782294040253,3.71869196290822,5.56119852966876
"adorn",6.445,3.825,6.17,6.38333333333333,3.99333333333333,6.43,6.445,3.825,6.17
"decorate",6.52311111111111,3.61177777777778,5.84066666666667,6.49609523809524,3.68552380952381,5.95457142857143,6.50666666666667,3.65666666666667,5.91
"aboriginal",6.05916905444126,3.63495702005731,6.27623686723973,5.87883040935623,3.81824561403473,6.15812865497025,5.77135135135116,3.69675675675662,6.13675675675655
"be in command",5.39666666666667,3.75666666666667,6.42333333333333,5.39666666666667,3.75666666666667,6.42333333333333,5.39666666666667,3.75666666666667,6.42333333333333
"alternative",5.61764705882353,3.57529411764706,5.70294117647059,5.79333333333333,3.57666666666667,5.90166666666667,5.8125,3.615,5.9125
"antithesis",4.08831986143187,4.36620669745958,4.97646651270208,4.03791666666638,4.37624999999968,4.92624999999965,4.23869047619047,4.27904761904761,5.13559523809523
"contradistinction",3.97407043879908,4.42826212471132,4.85618937644342,4.11791666666654,4.42824999999986,5.02024999999984,4.18642857142857,4.39285714285714,5.09071428571428
"contrast",4.26994396500826,4.18346287447642,5.12988704516815,4.3763347873322,4.0856847541487,5.20725606538835,4.39788302461304,4.07897771293242,5.22499361414193
"adverse",3.68497559715012,4.43246559846246,4.39432674321171,3.73612548899996,4.49334461077875,4.38039436533501,3.79149565961024,4.41251763600447,4.26283274254955
"contrary",4.47641498267898,4.00364943268807,4.57288696577315,4.63824937225334,3.89609620213404,4.78399639045792,4.72840939153439,3.92396384479717,4.92861441798941
"opposed",5.32041687272771,3.73657999092099,5.34530971526891,5.35405470788661,3.76480724531435,5.38358059689604,5.3606966444763,3.75903179862525,5.39289806729001
"chance",5.10864193213219,4.53672988716021,5.18288252968154,5.35883761861595,4.53466151519917,5.35091914749045,5.31589421078936,4.50184184678044,5.29659778290376
"event",5.42920147944235,4.58014621365788,5.69901785311826,5.56293533091203,4.55662482344633,5.50349518260694,5.48676413690476,4.55208705357143,5.54679538690476
"occurence",6.15448275862069,4.7248275862069,5.38068965517241,6.15,4.758,5.516,6.15,4.758,5.516
"adversary",3.35016,5.27765333333333,4.03978666666667,3.68558441558442,5.19069264069264,4.45021645021645,3.77443609022556,5.21413533834586,4.52315789473684
"open",5.96803849547788,4.12665664348899,6.02953289357632,5.91606630334661,4.03876215714004,5.99936169490129,5.85336314300459,3.99946859191858,5.97123572777894
"exclusively",4.71748639897847,3.8081760639944,5.21090043088342,4.97897366116719,3.81083795408277,5.40518058389068,5.00345309220232,3.83122670409498,5.44051135996812
"hundred",6.31896103896104,3.24519480519481,5.62142857142857,6.295,3.185,5.615,6.295,3.185,5.615
"each other",5.8927334284708,3.04594178566178,5.554693578761,5.87975036151029,3.0522474661393,5.55922748317616,5.87619869741929,3.0667036461895,5.54962483635665
"afresh",5.77927737110714,3.73735652160635,5.49361394683283,5.81403338037775,3.76994351635584,5.43554742668909,5.81448266812213,3.76909262035263,5.44106591966477
"again",5.75930291349088,3.76227081513635,5.51889783359246,5.800493718088,3.79572491225916,5.49241322921276,5.79597906383818,3.78968050192756,5.51316939029299
"once",5.71045555168437,3.66152016820963,5.5201293530671,5.71989711172559,3.58862388884104,5.47019769007347,5.70300036078695,3.67439836843119,5.49171797074339
"all‐knowing",5.6677309746466,3.72403505909045,5.6469101682806,5.61341070796853,3.82892338054163,5.68525411217879,5.62621996438818,3.81194884717076,5.64931066266777
"almighty",5.85394364313816,4.18879302215564,5.74477613902485,5.86002487039237,4.46036822943649,5.81740310745714,5.83546103763362,4.35439951459502,5.78034133164569
"all‐powerful",5.88504642892745,4.11424789596246,5.72040014796224,5.92003316063377,4.26382430601422,5.75653747673208,5.9018936673512,4.2214494539316,5.73388399811627
"all sorts",5.57994711498855,3.81808424624942,5.43834622998081,5.57169472636582,3.83076442617741,5.48538150784817,5.57193301923758,3.82734684495405,5.47075695313134
"all sorts of",5.57994711498855,3.81808424624942,5.43834622998081,5.57169472636582,3.83076442617741,5.48538150784817,5.57193301923758,3.82734684495405,5.47075695313134
"miscellaneous",5.53436837486248,3.7521138172516,5.39672411552512,5.53435195865346,3.76084223917053,5.36929286517395,5.54636407612143,3.76553801044188,5.44265598559993
"distance",5.3764,3.6544,5.0956,5.60692307692308,3.48615384615385,5.20846153846154,5.55875,3.49875,5.21625
"officer",5.1179,4.0936,5.1139,5.27,4.13958333333333,5.10083333333333,5.292,4.192,5.072
"bureau",5.14029575141599,3.1342792688991,5.30384012928891,5.06797583811537,3.22642826940501,5.44160585925702,5.04267804878048,3.26869268292683,5.45685040650406
"aggressive",3.23090909090909,5.79909090909091,4.50090909090909,3.0175,6.1175,4.25,3.0175,6.1175,4.25
"insult",3.00260328695472,5.25210542676432,3.97075129446693,3.34332090114753,5.05860348504211,4.20444767241355,3.36631987696717,5.08917835295368,4.23196405750755
"come about",6.1425,3.7625,5.7815,6.19375,3.9975,5.775,6.19375,3.9975,5.775
"happen",6.03821428571429,3.68071428571429,5.69697321428571,6.02251785714286,4.03489285714286,5.6435,6.05412878787879,4.04719696969697,5.66848484848485
"evident",5.62018063652172,4.02309412479024,5.75445345617397,5.58521908754046,4.0776129235167,5.71643236674953,5.61723139611277,4.06273158103793,5.74590076582091
"acquire",6.4105,4.29492307692308,6.42465384615385,6.19920454545455,4.20352272727273,6.21079545454545,6.17009259259259,4.22009259259259,6.23981481481481
"mind",5.99944793160173,4.23998055537206,5.98341978920173,5.9586763766342,4.26156083774833,5.96801176701381,5.93686902067318,4.2833171655337,5.95665053668599
"crazy",3.95460648148148,4.77099537037037,4.25295138888889,3.79088578088553,4.688368298368,4.17951048951022,3.81880090497713,4.73635746606306,4.13628959275992
"insane",3.58222222222222,5.40068888888889,3.90403333333333,3.46773504273458,5.33645299145245,3.82021367521319,3.49396153846112,5.44880769230721,3.97369230769187
"mad",3.58245014245014,5.16210826210826,3.98104700854701,3.64541758241756,5.0873736263736,4.10848351648349,3.74648076923073,4.9399038461538,4.16234615384611
"nursery",6.53333333333333,3.29,5.95666666666667,6.49,3.39,5.85,6.48999999996622,3.3899999999804,5.84999999997063
"number",5.33974637681159,3.62589644693782,5.45477793361384,5.32144943408011,3.65951807227579,5.4958817086329,5.32345454545454,3.71675,5.581875
"bare",4.80700257573322,3.8289130300512,5.25387737209524,4.90209834135512,3.87503217153295,5.19394675353569,4.91333057539857,3.87990391768529,5.18499703870821
"naked",5.05138404969554,4.19364388084753,5.31121341191348,5.05759100025573,4.15564737490289,5.29378665237247,4.95319594491164,4.20823623481853,5.2421300837383
"not",4.49627785581201,4.21836763839444,4.86284484499811,4.3859447140871,4.14587563576286,4.71242906481276,4.18405780948154,4.24030287300166,4.58491666515747
"defiantly",4.45008453216444,4.25901628355463,5.0653689785502,4.59436795947186,4.24623944896279,5.17488607457079,4.50225805641561,4.28255977521267,5.10662190039063
"despite",4.3268989081036,4.29611037132547,5.00608922975183,4.42912630437449,4.29120780197758,5.09569225636592,4.28203823603196,4.34202531179511,4.99949093598048
"in spite of",4.42441013154727,4.27017515356175,5.05714752854152,4.50743483066008,4.27136226112748,5.14268039687477,4.4590446087105,4.29736286376693,5.09107275865117
"exercise‐book",5.9,3.04428571428571,5.82,5.875,2.955,5.77,5.875,2.955,5.77
"folder",5.7303125,3.26290178571429,5.579375,5.63857142857143,3.33857142857143,5.36857142857143,5.67166666666667,3.32833333333333,5.495
"north",5.699,2.456,5.024,5.69,2.58714285714286,5.03428571428571,5.699,2.456,5.024
"northward",5.72,2.15,5,5.72,2.15,5,5.72,2.15,5
"neither",4.80123939048651,4.1254402283746,5.03290096977014,4.68099718963358,4.08424152461285,4.89024579926785,4.48499738879531,4.17892895327712,4.76946556753574
"nobody",4.48296977485667,4.22984965878078,4.86317194685046,4.46028966060809,4.1031205032053,4.7393203588399,4.26142285729885,4.20788100674703,4.624921509218
"no‐one",4.45434104715545,4.23592106340808,4.84633126747695,4.43894558986129,4.11863872696853,4.7338228650748,4.26114002807876,4.21439570461747,4.62776597919338
"ado",3.89670021164767,4.90508892797448,4.56717006656605,4.15357385937732,4.67447712815939,4.66265912484806,4.11489944080784,4.70471821574176,4.57307166082032
"din",4.05316834961197,4.46113394685439,4.37217190533562,4.12062936712472,4.7090729214114,4.48071457854535,4.10833988020284,4.7282402626708,4.55478071408884
"knot",5.25633317638203,3.92921427249724,5.27360477000033,5.06853726271674,3.91998705388525,5.24983994913239,5.01574740369638,4.00107802079055,5.31428533133383
"no",4.02427819701899,4.44457586151616,4.64900313800653,4.1602235004604,4.26228942603149,4.62283419451931,3.97636881580332,4.37273635649988,4.5004197183032
"night",6.17971428571428,3.62414285714286,5.13928571428571,6.0495652173913,3.6604347826087,5.12173913043478,6.06227272727273,3.62772727272727,5.13727272727273
"alongside",5.47286889503487,3.92551208069763,5.48198592064758,5.52174289085742,3.93621646295231,5.5182565386682,5.53053131904295,3.91547370115171,5.52590313999132
"next",5.53948355053485,3.9083809174468,5.45961807914574,5.57224121678885,3.94606959176038,5.52555627494833,5.57514215886594,3.888129212947,5.5005760998949
"daily paper",5.59429333333333,3.54234666666667,5.68648,5.63898876404494,3.59314606741573,5.82662921348315,5.60188679245283,3.65207547169811,5.76679245283019
"journal",5.56304161616162,3.69166626262626,5.72537939393939,5.69148876404494,3.77689606741573,5.98787921348315,5.61474393530997,3.72350404312668,5.84536388140162
"impartial",5.72960930423379,3.80604226184422,5.66877130322244,5.46462464709797,3.84901308806569,5.52902131114493,5.48771568299093,3.87133181609709,5.57436275464672
"den",4.91962962962963,3.85111111111111,5.02888888888889,5.0915,3.951,5.0585,5.21818181818182,3.82545454545455,5.03090909090909
"agitated",3.68,5.855,4.085,3.68,5.855,4.085,3.68,5.855,4.085
"careless",4.48341051535265,4.04427378279965,5.00813157131218,3.98929284849257,4.05177957352498,4.68224370907117,3.83484381154084,4.08426941533481,4.59067458938988
"bee",5.18904912519737,4.43727853302434,5.30744843470409,5.16000478216928,4.61173254500064,5.27795823402821,5.25513688306847,4.4063749114154,5.34292355262473
"almost",5.52321250652715,3.83609309245642,5.49958106659113,5.59836546405599,3.85803599007221,5.57095884043218,5.59603335689467,3.84006970894178,5.57955470914645
"close",5.23769735673982,3.92882603302146,5.39287029825942,5.0365207721405,4.01164948034248,5.33262902330942,5.11659560615897,3.95685362971301,5.39837052290865
"disgust",3.07820120343904,5.19958787649389,4.17894423631121,3.01925785368561,5.08732543070707,4.25059992652574,2.99156485283415,5.05815327808273,4.24670880340252
"natural",5.44131413886214,3.52861294640327,5.50047334301602,5.59564610089625,3.48142904060982,5.70406377188448,5.46211319784136,3.56207893537626,5.60926824536936
"bleak",3.74341178835268,4.30853367103564,4.54535589210849,3.93435464158257,4.292870093431,4.61065813309149,3.96137111943984,4.17781937176758,4.59660823332656
"dreary",3.54777564526251,4.19584584744974,4.15348357935556,3.48250047102049,4.31366966097221,4.18246523458876,3.47705049258456,4.19334412986179,4.22568783435905
"ghastly",3.21999034393954,4.69851043895645,4.06275776283659,3.09401760588702,4.69505181226792,4.00043730628609,3.03308328509372,4.8345838952596,4.07393225089099
"grisly",2.94307196588695,4.41595044827925,4.09652368235143,2.88650078853468,5.02490655931215,4.08785563653679,2.90591023077667,4.78693840684687,4.08341468108406
"cramped",4.637612383308,4.19580969363019,5.17057455032663,4.56201759934208,4.20900621135289,5.04150649128864,4.31292363039758,4.26499545135574,4.89341264484823
"back of the neck",5.44,3.65,5.17,5.43999999981506,3.64999999987591,5.16999999982424,5.43999999999631,3.64999999999752,5.16999999999649
"appellation",5.48210155294759,3.09070893770908,5.31717717465561,5.39871778583383,3.20319985238601,5.41322071417592,5.40165845266186,3.28117431558638,5.46462969632433
"mystic",6.57,5.04,5.79,6.57,5.04,5.79,6.57,5.04,5.79
"abstruse",4.75809575174245,3.96924521517867,4.55256029428034,4.50755500632949,3.75389655796009,4.50738983663874,4.57815350243133,3.819555789197,4.53661584965173
"jaws",4.72242705805133,4.4419731224995,4.85449136897694,4.8219222051554,4.35791002784221,4.985518300549,4.76077617568657,4.36885093296812,4.90067708053115
"mouth",4.67756290466788,4.21098926830712,4.94021919449854,4.80595145408625,4.1163627673033,5.05328453092127,4.79820721406852,4.0721057346418,5.02653262855605
"ammunition",4.31666666666667,5.58666666666667,5.66333333333333,4.45333333333333,5.64333333333333,5.80666666666667,4.385,5.615,5.735
"duplicate",5.48619047619048,3.54380952380952,5.43619047619048,5.59692307692308,3.63307692307692,5.63769230769231,5.57,3.59857142857143,5.56857142857143
"cut",4.62634315729357,4.41389669011341,5.09929024234498,4.56476011024765,4.47186544036956,5.02299301594421,4.59828666973679,4.4562744000702,5.02519065091511
"mountain",5.76657061877548,4.06628708731072,5.6969849313714,5.71193834306706,4.06892364376634,5.67590828233496,5.55943543323047,4.03840012406393,5.63296625271473
"assemble",5.78808498759305,3.63063440860215,5.80836683209264,5.73991666666667,3.63499206349206,5.83884126984127,5.77975925925926,3.65266666666667,5.84761111111111
"link",5.51715135186594,3.77833452102607,5.62058639665271,5.5179705072872,3.75119247405882,5.64721155880151,5.55924649104006,3.74625824470735,5.61487126945348
"mold",4.47364583333333,4.184375,5.3375,4.40145833333333,4.126875,5.293125,4.28041666666667,4.11125,5.1975
"elk",6.86,4.1,4.90333333333333,6.818,4.31,4.922,6.8,4.4,4.93
"anchorage",4.90027950310559,3.39326777087647,5.61736714975845,4.88312698412564,3.31925396825298,5.59107936507783,4.87074999999868,3.2928055555546,5.57930555555404
"moorage",4.84217391304348,3.33739130434783,5.58260869565217,4.91899999999465,3.48699999999606,5.64999999999389,4.86199999999647,3.37599999999745,5.59999999999596
"ape",5.74789473684211,4.97631578947368,5.64736842105263,5.6425,4.675,5.47666666666667,5.59166666666667,4.6,5.44666666666667
"coin",6.6625,5.6675,6.14,6.64,5.514,6.236,6.51666666666667,5.27,6.08
"mam",7.0941447368421,4.12572368421053,5.47144736842105,6.7104347826087,4.0704347826087,5.34217391304348,6.74133333333333,4.084,5.364
"mammy",7.37567023026316,4.12053865131579,5.50920230263158,7.2468115942029,4.13014492753623,5.50739130434783,7.25711111111111,4.13466666666667,5.51466666666667
"mom",6.62430624009857,4.08103510238808,5.25142360499912,6.49797333164813,4.02480472699697,5.16623293731041,6.51711755233494,4.00792270531401,5.14251207729469
"instant",5.25178541817154,4.47449841970775,5.34778043748675,5.15183884672739,4.40383629771055,5.28157321949448,5.13851132059852,4.35112927118658,5.26051192033542
"fashion",5.41220249615979,4.31796525483132,5.50393532923789,5.37645111198116,4.34668622778811,5.57400407490386,5.39795014650392,4.34612289696533,5.54791184313112
"jeer at",3.50888438515777,4.88229290112112,4.46663050774267,3.47335393752459,4.94324602379606,4.39874945865442,3.52847015823919,4.90039908527721,4.45790157811087
"make fun of",3.4694806620562,5.0381363505219,4.58119006394917,3.33225975000579,5.2039990644226,4.49558810791869,3.47170830902932,5.08577363464959,4.62370917594679
"groan",4.00857142857143,5.18857142857143,5.57714285714286,3.95333333333333,4.74666666666667,4.96,3.95333333333333,4.74666666666667,4.96
"admixture",5.3938328180697,3.65675705451726,5.52622834891426,5.30841242077976,3.64021615647965,5.5188528859567,5.34850569156987,3.65828587680875,5.53367108397144
"glove",5.6,2.33,5.91,5.6,2.33,5.91,5.6,2.33,5.91
"fuzzy",4.67732025374489,3.67145790623142,4.57051409155795,4.49036615724521,3.69560520375321,4.53834939063467,4.57767906298078,3.56069500188898,4.54708019493531
"aberration",3.96244812764773,4.499437212035,4.66872259500912,4.09637501766618,4.35085763414519,4.65341870024026,4.00650680876258,4.37430432208407,4.59185316755477
"error",3.69610375737578,4.60006396635073,4.26313616797772,3.7693700118351,4.63330321431017,4.32007756389738,3.71383637971382,4.63762518120592,4.29285351273911
"fog",5.67166666666667,3.43020383693046,4.66367505995204,4.86927083333332,3.88419270833332,4.56135416666665,4.88014634146331,3.81185365853651,4.63034146341454
"abort",3.35441893590281,4.72678815807848,4.27257059069962,3.74208646616541,4.47421052631579,4.44404135338346,3.48203962703963,4.58351981351981,4.36811188811189
"fail",3.37339076923077,4.99220512820513,4.20860717948718,3.40594017094017,4.87008547008547,4.34196581196581,3.47191919191919,4.82656565656566,4.34010101010101
"looking‐glass",5.81945205479452,4.27958904109589,5.48465753424658,5.82695652173913,4.30478260869565,5.48608695652174,5.83538461538462,4.33307692307692,5.48769230769231
"capital",5.70636620834413,4.23431181945111,5.74202686962182,5.87404435701866,4.20264652388083,5.82899495019107,5.82715935939087,4.20267532506337,5.85796870194739
"capital city",5.086,4.226,5.7,5.06333333333333,4.34666666666667,5.68333333333333,5.12,4.045,5.725
"ambassador",5.15936175710594,3.89662790697674,5.51160465116279,5.08018987341757,3.80794303797456,5.56540084388168,5.15040677966101,3.88094915254237,5.55423728813559
"emissary",5.39230769230769,4.13,5.58153846153846,5.3125,4.085,5.4175,5.3375,4.0675,5.5025
"envoy",5.29076923076923,3.93461538461538,5.75846153846154,5.30166666666667,4.00333333333333,5.66166666666667,5.3025,3.98,5.7325
"cheerful",7.27959506300567,5.21729422236609,6.64653396546983,7.16279593669263,5.26518379046611,6.59925325250704,7.19940168875517,5.23135112149279,6.56953222736761
"gay",6.49835284367661,4.86421734426038,6.03903713997273,6.39612955506431,4.84365772294852,5.93047731260858,6.41220876710172,4.86638853399946,5.9156000450946
"happy",7.26161726746596,4.35066045838387,6.12472494004997,7.41192928280469,4.59797655430307,6.27259161123024,7.42788976408176,4.58405888848385,6.25958052586725
"glad",7.07762421208746,4.83384175308345,6.27593304127805,7.22344083684555,5.01283804239072,6.41113703298999,7.1904077759789,5.01698895146455,6.39264563198158
"businessman",5.26777777777778,3.64,5.31777777777778,5.38333333333333,3.56,5.59333333333333,5.34,3.59,5.49
"card",5.37488888888889,3.60866666666667,5.3956,5.24520833333333,3.41114583333333,5.39114583333333,5.30846153846154,3.48403846153846,5.45326923076923
"map",5.74,3.713125,5.77,5.49789473684211,3.87473684210526,5.81578947368421,5.47571428571429,3.91571428571429,5.85071428571429
"limb",5.70901785714286,3.65142857142857,6.15883928571429,5.847,3.65783333333333,6.1345,5.75489795918367,3.63673469387755,6.04204081632653
"assemblage",5.38271292155569,3.95600952251447,5.50036778114851,5.60794071108375,4.09017966276021,5.47709146603877,5.51654216732559,4.07295151636824,5.40947895280326
"gathering",5.44348516862228,3.88760380900579,5.6445471124594,5.39865184443681,3.75754491568951,5.35927286650888,5.4077570278876,3.78382525272804,5.46657982546721
"corn",6.01929494282101,3.39710062543827,5.54287829260499,6.02974420426249,3.40603947825747,5.44445037640354,6.0101986611264,3.33825264696913,5.46467072701313
"indian corn",5.87176572876405,3.585533060515,5.5600930831237,5.84404041628444,3.65429894431275,5.5209241926855,5.87227812557703,3.69355370575684,5.56453901781846
"maize",5.87583120055384,3.57745072958888,5.56476512810467,5.85917749967245,3.62225623798242,5.53936359373051,5.8722781255771,3.69355370575691,5.56453901781854
"flour",5.63714285714286,3.53071428571429,6.155,5.85333333333333,3.62666666666667,6.34,5.85333333333333,3.62666666666667,6.34
"business deal",5.09454545454545,3.99954545454545,5.57954545454545,5.313,3.888,5.681,5.313,3.888,5.681
"data",5.85535211267606,3.31746478873239,5.58732394366197,5.95499999999996,3.00124999999998,5.65749999999996,5.92777777777776,3.08333333333333,5.63777777777777
"builder",5.53105180533752,3.8225431711146,5.51139194139194,5.51939682539683,3.73685714285714,5.64584126984127,5.52833333333333,3.80141666666667,5.51183333333333
"contractor",5.69248901098901,3.69982417582418,6.04434615384615,5.78175510204082,3.70583673469388,6.28518367346939,5.725,3.71641666666667,6.0235
"building contractor",5.44071428571429,3.82642857142857,5.725,5.308,3.918,5.612,5.46,3.8325,5.645
"master",5.42708943081356,4.02791676237805,5.64372810140735,5.48561336587286,3.97740756349157,5.59906651620562,5.46165109809169,4.03596049306649,5.58824587264658
"boss",5.66283740649439,4.0072997917375,5.53978716848011,5.48484573456712,4.02114767397642,5.68986842438839,5.58533185770751,3.95458529644269,5.6877985770751
"jam",4.69071794871795,4.54405128205128,5.29338461538462,4.86684615384615,4.47376923076923,5.08007692307692,4.69525,4.61775,5.102875
"fertilizer",3.6925,3.625,4.615,3.525,3.8,4.58,3.525,3.8,4.58
"cloak",5.28920450529562,3.44541465425845,5.51098863234774,5.32469444444444,3.48843333333333,5.62498194444444,5.32655284961085,3.43811423550088,5.57896685915139
"human race",6.7275,4.74,5.455,6.77333333333333,4.69,5.56,6.77333333333333,4.69,5.56
"director",5.48463414634146,4.04878048780488,5.46463414634146,5.34739130434783,4.26565217391304,5.59086956521739,5.38875,4.27958333333333,5.51041666666667
"administrator",5.17714285714286,3.95142857142857,6.39857142857143,5.48333333333333,3.72666666666667,5.78666666666667,5.445,3.8025,5.8275
"administer",4.94651851851852,4.15511111111111,5.38017777777778,5.01746753246753,4.30178571428571,5.31951298701299,5.05095238095238,4.34328571428571,5.43861904761905
"fellow",5.97083280997662,3.94384433620931,5.59783125443394,5.91733255003591,3.91834884492666,5.64685078339594,5.97945339149715,4.00031186112946,5.67996484627706
"human being",6.23872611464968,3.70484076433121,5.8203821656051,6.23344827586207,3.76344827586207,5.96862068965517,6.14411764705854,3.8294117647057,5.8988235294115
"cook",6.63439393939394,4.68454545454545,6.14909090909091,6.554,4.751,6.12,6.47142857142857,4.74142857142857,6.11285714285714
"err",4.63469444444444,4.10141666666667,5.18275,4.47959183673469,4.29387755102041,5.14,4.78555555555556,4.16805555555556,5.22638888888889
"major",5.66907972393238,3.91118262685529,5.6496426748077,5.79005024380774,4.08986486033181,5.6028069031166,5.71437173808405,4.04132877785402,5.53596210847062
"continent",5.94,3.68166666666667,5.12611111111111,6.03777777777778,3.89444444444444,5.66777777777778,5.964,3.872,5.672
"craziness",3.38,6.41333333333333,4.13333333333333,3.38,6.41333333333333,4.13333333333333,3.38,6.41333333333333,4.13333333333333
"insanity",3.48740740740741,5.92888888888889,3.91740740740741,3.58181818181818,5.86,3.95545454545455,3.665,5.805,3.9675
"lunacy",3.31851851851852,6.40592592592593,3.90777777777778,3.22545454545455,6.47090909090909,3.95363636363636,3.195,6.4525,3.9725
"madam",6.18360888888889,4.33258666666667,5.64512,5.90480519480519,4.55818181818182,5.61980519480519,5.81071428571429,4.54333333333333,5.56904761904762
"baggage",5.19176470588235,3.80588235294118,5.52529411764706,5.19428571428571,3.88571428571429,5.67571428571429,5.195,3.90833333333333,5.71833333333333
"luggage",4.71947368421053,3.97105263157895,5.87684210526316,4.978125,3.946875,5.809375,5.02125,3.93125,5.77625
"faithful",6.48862328962797,3.94862000888656,6.56142941206132,6.41632143145753,4.05106086891701,6.44674812990374,6.46779226160226,4.04867600772943,6.48842090968503
