"Word","Valence_lang","Arousal_lang","Dominance_lang","Valence_fam","Arousal_fam","Dominance_fam","Valence_mean","Arousal_mean","Dominance_mean"
"butt cheek",4.91754010976486,3.93529289333871,5.23004554540513,4.90484883081985,3.94439791786978,5.2331909818553,4.91953263274336,3.9346017699115,5.22985342920354
"ass cheek",4.91754010976486,3.93529289333871,5.23004554540513,4.90484883081985,3.94439791786978,5.2331909818553,4.91953263274336,3.9346017699115,5.22985342920354
"fin",5.778625,3.258875,5.417875,5.79970588235292,3.24529411764705,5.42911764705881,5.80173913043478,3.28695652173913,5.43130434782609
"reorganisation",5.23,3.92,6.21,5.23,3.92,6.21,5.23,3.92,6.21
"better",6.07233849703362,4.70300098879367,6.19848055372446,6.0374358974359,4.59538461538461,6.05128205128205,5.85266666666667,4.58066666666667,6.004
"break",4.51857142857143,5.44571428571429,5.43,4.9,5.515,5.715,4.9,5.515,5.715
"unpack",5.48,4.29,6.35,5.48,4.29,6.35,5.48,4.29,6.35
"shatter",3.9,5.95,5.79,3.9,5.95,5.79,3.9,5.95,5.79
"cross-section",5.05,3.75,6,5.05,3.75,6,5.05,3.75,6
"mesh",5.85,3.81,4.98,5.85,3.81,4.98,5.85,3.81,4.98
"fillet",5.41666666666667,3.69,5.01111111111111,5.53333333333333,3.63333333333333,5.02888888888889,5.475,3.66166666666667,5.02
"net",5.7,3.96,5.13444444444444,5.81666666666667,3.90333333333333,5.15222222222222,5.75833333333333,3.93166666666667,5.14333333333333
"croak",3.20333333333333,4.17333333333333,3.72666666666667,3.225,4.26,3.69,3.225,4.26,3.69
"contradict",3.55136627906977,4.78604651162791,4.18654069767442,3.52006756756757,4.76614864864865,4.17320945945946,3.52006756756757,4.76614864864865,4.17320945945946
"distort",4.14875,3.89125,4.71375,4.14875,3.89125,4.71375,4.14875,3.89125,4.71375
"attach to",5.53,4.305,5.7225,5.53,4.305,5.7225,5.53,4.305,5.7225
"accompany",5.521,4.47475,5.727125,5.54,4.38083333333333,5.73791666666667,5.54,4.38083333333333,5.73791666666667
"come with",5.53,4.305,5.7225,5.53,4.305,5.7225,5.53,4.305,5.7225
"go with",5.53,4.305,5.7225,5.53,4.305,5.7225,5.53,4.305,5.7225
"escort",5.64954545454545,4.2075,5.76511363636364,5.66571428571429,4.215,5.75535714285714,5.66571428571429,4.215,5.75535714285714
"maidenhood",6.57,3,5.78,6.57,3,5.78,6.57,3,5.78
"maidhood",6.57,3,5.78,6.57,3,5.78,6.57,3,5.78
"purity",6.59285714285714,3.76142857142857,5.95285714285714,6.67,3.7975,6.0775,6.67,3.7975,6.0775
"contrariwise",5.97387751974343,3.76697196651297,5.68738818326989,6.14698153533528,3.81641906143775,5.78125549920613,6.06606914510197,3.60472716240484,5.75388572455639
"absorb",5.34714285714286,4.19285714285714,5.61857142857143,5.885,4.225,5.97,5.885,4.225,5.97
"cap",5.69,2.88,6.21,5.69,2.88,6.21,5.69,2.88,6.21
"accidental",5.68,4.15,4.46,5.68,4.15,4.46,5.68,4.15,4.46
"view",6.0261328125,3.5470703125,6.0584375,5.94669642857143,3.56892857142857,6.01973214285714,5.97892857142857,3.51107142857143,6.00642857142857
"planetarium",6.67,4.65,4.81,6.67,4.65,4.81,6.67,4.65,4.81
"belie",4.185,4.16,4.535,4.185,4.16,4.535,4.185,4.16,4.535
"abnormality",4.51122448979592,4.38775510204082,4.20489795918367,4.3925,4.4375,4.185,4.3925,4.4375,4.185
"anomaly",4.18132653061225,4.66173469387755,4.34102040816327,4.18375,4.64375,4.3175,4.18375,4.64375,4.3175
"auxiliary verb",6.04,4.23333333333333,6.35666666666667,6.04,4.23333333333333,6.35666666666667,6.04,4.23333333333333,6.35666666666667
"help",5.98040930232558,4.23791524547804,6.1438180878553,5.91529304029304,4.20728937728938,6.20265567765568,6.05714285714286,4.23099206349206,6.19615079365079
"acid",3.86234674808957,4.56281935128641,4.52258484332766,3.87564705882353,4.56011385199241,4.52301328273245,3.83946638655462,4.53012605042017,4.49762184873949
"scathing",3.64988086895585,4.56701471618781,4.42988086895585,3.65458823529412,4.57196078431372,4.42278431372549,3.65458823529412,4.57196078431372,4.42278431372549
"caustic",3.57886241532352,4.61266993693062,4.40552908199019,3.56364705882353,4.62549019607843,4.40819607843137,3.56364705882353,4.62549019607843,4.40819607843137
"bitter",3.65501996640749,4.54457316381353,4.41155964894718,3.66125490196078,4.56196078431373,4.40528431372549,3.66125490196078,4.56196078431373,4.40528431372549
"acerb",3.56997352643463,4.62600327026396,4.42886241532352,3.56364705882353,4.62549019607843,4.40819607843137,3.56364705882353,4.62549019607843,4.40819607843137
"acerbic",3.56997352643463,4.62600327026396,4.42886241532352,3.56364705882353,4.62549019607843,4.40819607843137,3.56364705882353,4.62549019607843,4.40819607843137
"blistering",3.57886241532352,4.61266993693062,4.40552908199019,3.56364705882353,4.62549019607843,4.40819607843137,3.56364705882353,4.62549019607843,4.40819607843137
"pungent",3.64988086895585,4.56701471618781,4.42988086895585,3.65458823529412,4.57196078431372,4.42278431372549,3.65458823529412,4.57196078431372,4.42278431372549
"antiquity",3.19,4.48,4.22,3.19,4.48,4.22,3.19,4.48,4.22
"antique",3.19,4.48,4.22,3.19,4.48,4.22,3.19,4.48,4.22
"random",4.76,4.35,4.74,4.55666666666667,4.41666666666667,4.75,4.76,4.35,4.74
"ephemeral",4.414,3.908,4.084,4.414,3.908,4.084,4.414,3.908,4.084
"collage",5.63,3.48,5.36,5.63,3.48,5.36,5.63,3.48,5.36
"chipmunk",5.71,4.48,5.62,5.71,4.48,5.62,5.71,4.48,5.62
"ground squirrel",5.71,4.48,5.62,5.71,4.48,5.62,5.71,4.48,5.62
"squirrel",6.25,4.25333333333333,5.4,6.25,4.25333333333333,5.4,6.25,4.25333333333333,5.4
"sense of taste",6.38181818181818,4.45909090909091,7.00909090909091,6.235,4.425,6.86833333333333,6.00428571428571,4.37142857142857,6.64714285714286
"thunder",5.33666666666667,5.69,3.99333333333333,5.33666666666667,5.69,3.99333333333333,5.33666666666667,5.69,3.99333333333333
"clap of thunder",5.74,5.75,3.9,5.74,5.75,3.9,5.74,5.75,3.9
"peal of thunder",5.74,5.75,3.9,5.74,5.75,3.9,5.74,5.75,3.9
"sing",7.59,4.6,6.95,7.59,4.6,6.95,7.59,4.6,6.95
"ability",6.50424210526316,4.90616842105263,6.53489824561403,6.50142222222222,4.90682222222222,6.52302222222222,6.49542222222222,4.88784444444444,6.52035555555556
"immeasurable",6.89076923076923,5.52769230769231,6.17923076923077,6.89888888888888,5.53888888888888,6.17444444444444,6.89888888888888,5.53888888888888,6.17444444444444
"illimitable",6.78115384615385,5.37653846153846,6.24384615384615,6.79333333333333,5.39333333333333,6.23666666666666,6.79333333333333,5.39333333333333,6.23666666666666
"impulse",5.11,5.29,4.5,5.11,5.29,4.5,5.11,5.29,4.5
"configuration",5.41,3.6,5.84,5.41,3.6,5.84,5.41,3.6,5.84
"consist",4.42,4.55,6.35,4.42,4.55,6.35,4.42,4.55,6.35
"comprise",4.42,4.55,6.35,4.42,4.55,6.35,4.42,4.55,6.35
"historian",6.385,3.355,4.945,6.385,3.355,4.945,6.385,3.355,4.945
"gambler",5.55,5.95,5.68,5.55,5.95,5.68,5.55,5.95,5.68
"disappointed",2.57,5.065,3.14,2.57,5.065,3.14,2.57,5.065,3.14
"destruction",2.91,5.48,3.09,2.91,5.48,3.09,2.91,5.48,3.09
"enclosure",5.05,2.7,5.2,5.05,2.7,5.2,5.05,2.7,5.2
"capitulation",3.81,4.41,3.855,3.81,4.41,3.855,3.81,4.41,3.855
"acknowledgement",6.68,4.45,7,6.68,4.45,7,6.68,4.45,7
"covet",7.05,6.2,6.07,7.05,6.2,6.07,7.05,6.2,6.07
"ridicule",3.67,5.65,3.78,3.67,5.65,3.78,3.67,5.65,3.78
"aspersion",2.74692307692308,4.59,3.65076923076923,2.74692307692308,4.59,3.65076923076923,2.74692307692308,4.59,3.65076923076923
"slander",2.75227810650888,4.18884615384615,3.58568047337278,2.74426923076923,4.2335,3.55730769230769,2.74426923076923,4.2335,3.55730769230769
"calumny",2.74692307692308,4.59,3.65076923076923,2.74692307692308,4.59,3.65076923076923,2.74692307692308,4.59,3.65076923076923
"denigration",2.79461538461538,4.22,3.92384615384615,2.79461538461538,4.22,3.92384615384615,2.79461538461538,4.22,3.92384615384615
"exultant",7.44999999999999,5.05,6.05,7.44999999999999,5.05,6.05,7.44999999999999,5.05,6.05
"fluctuation",5.53,3.9,5.57,5.53,3.9,5.57,5.53,3.9,5.57
"find",5.77649098235552,4.44770715166623,6.0789346723673,5.75201360468314,4.37010640364545,6.06345865893848,5.85011766571867,4.31532067425095,6.16909949733363
"eyesight",6.718,3.252,6.612,6.73,3.24,6.555,6.73,3.24,6.555
"sight",6.718,3.252,6.612,6.73,3.24,6.555,6.73,3.24,6.555
"devilish",3.473,5.914,4.005,3.473,5.914,4.005,3.473,5.914,4.005
"demonic",3.707,5.942,4.387,3.707,5.942,4.387,3.707,5.942,4.387
"demoniacal",3.707,5.942,4.387,3.707,5.942,4.387,3.707,5.942,4.387
"feverish",2.89666666666667,4.75,3.87,2.89666666666667,4.75,3.87,2.89666666666667,4.75,3.87
"fevered",2.945,4.9,3.85,2.945,4.9,3.85,2.945,4.9,3.85
"febrile",2.945,4.9,3.85,2.945,4.9,3.85,2.945,4.9,3.85
"resort",5.1,2.5,6.04,5.1,2.5,6.04,5.1,2.5,6.04
"disbeliever",3.71,4.2,4.32,3.71,4.2,4.32,3.71,4.2,4.32
"subterranean",4.92525418915081,4.32641295086623,4.96673104231752,4.97404255319148,4.36602836879432,4.93773049645389,5.00969696969619,4.42636363636296,4.93030303030227
"accentuate",1.79,4.72,3.85,1.79,4.72,3.85,1.78999999999889,4.71999999999709,3.84999999999762
"emphasize",1.79,4.72,3.85,1.79,4.72,3.85,1.78999999999889,4.71999999999709,3.84999999999762
"emphasise",1.79,4.72,3.85,1.79,4.72,3.85,1.78999999999889,4.71999999999709,3.84999999999762
"punctuate",1.79,4.72,3.85,1.79,4.72,3.85,1.78999999999889,4.71999999999709,3.84999999999762
"peripheral device",5.85,3.41,5.69,5.85,3.41,5.69,5.85,3.41,5.69
"hominid",4.78,3.49,4.745,4.78,3.49,4.745,4.78,3.49,4.745
"massive",5.76444444444444,5.30111111111111,6.34555555555556,5.96,5.27714285714286,6.37571428571429,5.6775,5.2875,6.27
"evaluate",5.3275,4.6075,5.4075,5.3275,4.6075,5.4075,5.3275,4.6075,5.4075
"monumental",5.64,5.42333333333333,6.26777777777778,5.58857142857143,5.37285714285714,6.25,5.5375,5.425,6.1825
"strip",6.14,5.96,5.37,6.14,5.96,5.37,6.14,5.96,5.37
"pamper",2.83,4.09,4.11,2.83,4.09,4.11,2.83,4.09,4.11
"cosset",2.83,4.09,4.11,2.83,4.09,4.11,2.83,4.09,4.11
"primitive",3.715,5.47,3.945,3.715,5.47,3.945,3.715,5.47,3.945
"barbarian",4.39,4.86,4.345,4.41,4.896,4.37,4.44,4.95,4.4075
"shepherd",5.51,3.566,5.516,5.61666666666667,3.33666666666667,5.60666666666667,5.55,3.48,5.55
"manufacturer",6.15,3.89,5.81,6.15,3.89,5.81,6.15,3.89,5.81
"dome",5.84,2.86,5.25,5.84,2.86,5.25,5.84,2.86,5.25
"cupola",5.84,2.86,5.25,5.84,2.86,5.25,5.84,2.86,5.25
"opposing party",3.45886997957794,4.82767869298843,4.05720898570456,3.42990566037736,4.7924213836478,3.99594339622641,3.42755813953488,4.7996511627907,3.99686046511628
"clandestine",4.35,4.23,4.83,4.35,4.23,4.83,4.35,4.23,4.83
"drawback",2.768125,4.384375,3.735625,2.806,4.396,3.754,2.87333333333333,4.41666666666667,3.78666666666667
"player",6.25923076923077,5.56153846153846,5.75076923076923,6.18833333333333,5.285,5.665,5.8375,5.3675,5.385
"marksman",4.26,5.62,4.75,4.26,5.62,4.75,4.26,5.62,4.75
"sailboat",6.825,3.12,6.21,6.825,3.12,6.21,6.825,3.12,6.21
"sailing boat",6.825,3.12,6.21,6.825,3.12,6.21,6.825,3.12,6.21
"defender",5.405,3.5,5.77,5.405,3.5,5.77,5.405,3.5,5.77
"aristocracy",5.83,4.57,4.89,5.83,4.57,4.89,5.83,4.57,4.89
"blanch",5.15,3.57,5.36,5.15,3.57,5.36,5.15,3.57,5.36
"bleach",5.15,3.57,5.36,5.15,3.57,5.36,5.15,3.57,5.36
"autochthonous",5.3,3.635,5.505,5.3,3.635,5.505,5.3,3.635,5.505
"insufficient",4.48555555555556,4.24666666666667,4.67333333333333,4.408,4.4,4.618,4.5925,4.3325,4.7725
"inadequate",4.48555555555556,4.24666666666667,4.67333333333333,4.408,4.4,4.618,4.5925,4.3325,4.7725
"accompanist",6.3,4.69,5.86,6.3,4.69,5.86,6.3,4.69,5.86
"passenger",4.69325,3.899,4.32325,4.69325,3.899,4.32325,4.69325,3.899,4.32325
"fugacious",4.55,3.82,4,4.55,3.82,4,4.55,3.82,4
"brief",4.55,3.82,4,4.55,3.82,4,4.55,3.82,4
"adulate",5.66999999999999,3.65,6,5.66999999999665,3.64999999999785,5.99999999999646,5.66999999999665,3.64999999999785,5.99999999999646
"blandish",5.66999999999999,3.65,6,5.66999999999659,3.6499999999978,5.99999999999639,5.66999999999659,3.6499999999978,5.99999999999639
"adventurer",7.185,5.97,5.77,7.185,5.97,5.77,7.185,5.97,5.77
"rift",4.18577777777778,4.37751111111111,4.61553333333333,4.17171428571429,4.38097142857143,4.6382,4.17171428571429,4.38097142857143,4.6382
"bonkers",3.5,5.12,3.46,3.5,5.12,3.46,3.5,5.12,3.46
"illogical",3.5,5.12,3.46,3.5,5.12,3.46,3.5,5.12,3.46
"maritime",5.19,2.86,5.15,5.19,2.86,5.15,5.19,2.86,5.15
"immerse",4.85055555555556,3.66904761904762,4.7218253968254,4.82594594594595,3.69027027027027,4.72432432432432,4.85894736842105,3.66210526315789,4.72210526315789
"go down",4.40388888888889,3.8947619047619,4.15420634920635,4.30648648648649,3.96756756756757,4.12108108108108,4.45631578947368,3.86736842105263,4.21736842105263
"go under",4.75833333333333,3.68142857142857,4.47309523809524,4.7572972972973,3.69351351351351,4.51621621621622,4.73947368421053,3.68105263157895,4.41105263157895
"coordinate",5.79,3.5575,6.2125,5.79,3.5575,6.2125,5.79,3.5575,6.2125
"aline",5.725,3.955,6.45,5.725,3.955,6.45,5.725,3.955,6.45
"alkaline",5.5,2.95,6.05,5.5,2.95,6.05,5.5,2.95,6.05
"extensive",5.76571428571429,4.48428571428571,5.50428571428571,5.78,4.44666666666667,5.51333333333333,5.78,4.44666666666667,5.51333333333333
"ample",5.465,4.73,5.58,5.465,4.73,5.58,5.465,4.73,5.58
"large",6.15066666666667,4.27333333333333,5.94533333333333,6.14384615384615,4.27230769230769,5.94307692307692,6.17666666666667,4.255,5.98166666666667
"amuse",7.166,5.182,6.74,7.13666666666667,5.17666666666667,6.76666666666667,7.155,5.18,6.75
"bicycling",6.07714285714286,4.05714285714286,5.94428571428571,6.07714285714286,4.05714285714286,5.94428571428571,6.15,3.99666666666667,5.96666666666667
"annals",6,3.38,4.8,6,3.38,4.8,6,3.38,4.8
"existent",6.22,2.75,5.54,6.22,2.75,5.54,6.22,2.75,5.54
"existing",6.22,2.75,5.54,6.22,2.75,5.54,6.22,2.75,5.54
"appreciative",7.63,4.405,6.775,7.63,4.405,6.775,7.63,4.405,6.775
"arguable",4.96771929824561,4.4840350877193,4.91508771929825,4.90666666666667,4.35333333333333,4.98,4.90666666666667,4.35333333333333,4.98
"debatable",5.03166969147005,4.82548094373866,5.05232304900181,4.95666666666667,4.89533333333333,5.01,4.95666666666667,4.89533333333333,5.01
"disputable",4.87368421052632,4.26578947368421,5.14947368421053,4.81111111111111,4.13888888888889,5.16,4.81111111111111,4.13888888888889,5.16
"moot",4.976625,4.558875,5.1635,4.89547619047619,4.41595238095238,5.22857142857143,4.89547619047619,4.41595238095238,5.22857142857143
"mooted",5.03333333333333,4.60333333333333,5.01333333333333,4.90666666666667,4.35333333333333,4.98,4.90666666666667,4.35333333333333,4.98
"defensible",4.87368421052632,4.26578947368421,5.14947368421053,4.81111111111111,4.13888888888889,5.16,4.81111111111111,4.13888888888889,5.16
"defendable",4.87368421052632,4.26578947368421,5.14947368421053,4.81111111111111,4.13888888888889,5.16,4.81111111111111,4.13888888888889,5.16
"asleep",6.66759689922481,3.19062015503876,5.31372093023256,6.6908843537415,3.11680272108844,5.20040816326531,6.66611111111111,3.1475,5.27097222222222
"craquelure",3.97,4.424,4.892,3.97,4.424,4.892,3.97,4.424,4.892
"attendance",5.75,3.6,5.59,5.75,3.6,5.59,5.75,3.6,5.59
"informant",4.25,4.81,5.71,4.25,4.81,5.71,4.25,4.81,5.71
"denouncer",4.25,4.81,5.71,4.25,4.81,5.71,4.25,4.81,5.71
"ruse",3.81384615384615,3.35692307692308,4.25538461538462,3.808,3.38114285714286,4.21571428571429,3.808,3.38114285714286,4.21571428571429
"gambit",3.78333333333333,3.48333333333333,4.04833333333333,3.78,3.49714285714286,4.02571428571429,3.78,3.49714285714286,4.02571428571429
"ploy",3.78333333333333,3.48333333333333,4.04833333333333,3.78,3.49714285714286,4.02571428571429,3.78,3.49714285714286,4.02571428571429
"improbably",4.44,3.75666666666667,5.04333333333333,4.44,3.75666666666667,5.04333333333333,4.44,3.75666666666667,5.04333333333333
"improbable",5.14,3.75233333333333,5.50066666666667,5.105,3.73166666666667,5.46583333333333,5.105,3.73166666666667,5.46583333333333
"looking",4.45,4.68,6.38,4.45,4.68,6.38,4.45,4.68,6.38
"awe",6.245,4.09,6.82,6.245,4.09,6.82,6.245,4.09,6.82
"artillery",4.3975,3.34166666666667,4.95875,4.415,3.27,4.9775,4.415,3.27,4.9775
"asperse",2.66875,4.25375,3.0075,2.66875,4.25375,3.0075,2.66875,4.25375,3.0075
"belittle",2.6375,4.4575,3.095,2.6375,4.4575,3.095,2.6375,4.4575,3.095
"barbaric",3.715,5.47,3.945,3.715,5.47,3.945,3.715,5.47,3.945
"autocrat",2.78772727272727,5.46863636363636,4.05363636363636,2.79166666666666,5.46166666666666,4.02333333333333,2.79166666666666,5.46166666666666,4.02333333333333
"despot",2.78772727272727,5.46863636363636,4.05363636363636,2.79166666666666,5.46166666666666,4.02333333333333,2.79166666666666,5.46166666666666,4.02333333333333
"monish",4,3.16,4.5,4,3.16,4.5,4,3.16,4.5
"bible",5.88827160493827,3.52876543209877,5.36061728395062,5.87375,3.53375,5.3475,5.87375,3.53375,5.3475
"buoy",5.95166666666667,3.02,5.75916666666667,5.95166666666667,3.02,5.75916666666667,5.95166666666667,3.02,5.75916666666667
"beacon",5.9,2.68,5.76,5.9,2.68,5.76,5.9,2.68,5.76
"balise",5.9,2.68,5.76,5.9,2.68,5.76,5.9,2.68,5.76
"atomic",4.3,7.3,4.12,4.3,7.3,4.12,4.3,7.3,4.12
"baddie",3.888,5.068,4.658,3.888,5.068,4.658,3.888,5.068,4.658
"baddy",3.888,5.068,4.658,3.888,5.068,4.658,3.888,5.068,4.658
"bandit",3.888,5.068,4.658,3.888,5.068,4.658,3.888,5.068,4.658
"brigand",3.888,5.068,4.658,3.888,5.068,4.658,3.888,5.068,4.658
"badmouth",2.6375,4.4575,3.095,2.6375,4.4575,3.095,2.6375,4.4575,3.095
"commonwealth",6.09,3.8,7.11,6.09,3.8,7.11,6.09,3.8,7.11
"broadly",5.47486791891048,3.19700316432729,6.57383775664798,5.4799666820821,3.19998054428152,6.57995999417887,5.47996668208209,3.19998054428151,6.57995999417887
"loosely",5.47486791891048,3.19700316432729,6.57383775664798,5.4799666820821,3.19998054428152,6.57995999417887,5.47996668208209,3.19998054428151,6.57995999417887
"broadly speaking",5.47486791891048,3.19700316432729,6.57383775664798,5.4799666820821,3.19998054428152,6.57995999417887,5.47996668208209,3.19998054428151,6.57995999417887
"in general",5.47486791891048,3.19700316432729,6.57383775664798,5.4799666820821,3.19998054428152,6.57995999417887,5.47996668208209,3.19998054428151,6.57995999417887
"victorious",7.5572,5.938,6.8932,7.57,5.83111111111111,6.78777777777778,7.57,5.83111111111111,6.78777777777778
"winner",7.099,5.975,6.999,7.145,6.03666666666667,7.05166666666667,7.145,6.03666666666667,7.05166666666667
"bamboozle",3.89612903225806,4.41516129032258,4.7941935483871,3.89612903225806,4.41516129032258,4.7941935483871,3.89612903225806,4.41516129032258,4.7941935483871
"enmesh",3.89612903225806,4.41516129032258,4.7941935483871,3.89612903225806,4.41516129032258,4.7941935483871,3.89612903225806,4.41516129032258,4.7941935483871
"entangle",4.18451612903226,4.43064516129032,4.87677419354839,4.18451612903226,4.43064516129032,4.87677419354839,4.18451612903226,4.43064516129032,4.87677419354839
"snow",4.74408602150538,4.45177419354839,4.96612903225806,4.74408602150538,4.45177419354839,4.96612903225806,4.74408602150538,4.45177419354839,4.96612903225806
"play false",3.89612903225806,4.41516129032258,4.7941935483871,3.89612903225806,4.41516129032258,4.7941935483871,3.89612903225806,4.41516129032258,4.7941935483871
"hoodwink",3.89612903225806,4.41516129032258,4.7941935483871,3.89612903225806,4.41516129032258,4.7941935483871,3.89612903225806,4.41516129032258,4.7941935483871
"lead by the nose",3.89612903225806,4.41516129032258,4.7941935483871,3.89612903225806,4.41516129032258,4.7941935483871,3.89612903225806,4.41516129032258,4.7941935483871
"mat",4.34930875576037,4.4394930875576,4.92396313364055,4.34930875576037,4.4394930875576,4.92396313364055,4.34930875576037,4.4394930875576,4.92396313364055
"snarl",4.34930875576037,4.4394930875576,4.92396313364055,4.34930875576037,4.4394930875576,4.92396313364055,4.34930875576037,4.4394930875576,4.92396313364055
"blaspheme",3.41983193277311,5.10042016806723,4.69823529411765,3.41999999999883,5.09999999999823,4.69333333333152,3.42499999999885,5.08749999999826,4.54749999999831
"geographic",6.21,3.16375,4.64,6.21,3.1475,4.63,6.21,3.1475,4.63
"giant",5.53,5.105,5.795,5.53,5.105,5.795,5.53,5.105,5.795
"belligerent",5.3620987654321,5.70567901234568,5.70654320987654,5.31176470588235,5.69411764705882,5.65941176470588,5.31176470588235,5.69411764705882,5.65941176470588
"fighter",5.3620987654321,5.70567901234568,5.70654320987654,5.31176470588235,5.69411764705882,5.65941176470588,5.31176470588235,5.69411764705882,5.65941176470588
"battler",5.3620987654321,5.70567901234568,5.70654320987654,5.31176470588235,5.69411764705882,5.65941176470588,5.31176470588235,5.69411764705882,5.65941176470588
"critic",4.33,4.55666666666667,4.82666666666667,4.52,4.36,5.13,4.52,4.36,5.13
"begrudge",3.05,4.35,3.16,3.05,4.35,3.16,3.05,4.35,3.16
"bellow",5.48,3.95,5.18,5.48,3.95,5.18,5.48,3.95,5.18
"binoculars",6.75,3.38,6.07,6.75,3.38,6.07,6.75,3.38,6.07
"biographer",6.86,6.05,5.94,6.86,6.05,5.94,6.86,6.05,5.94
"barbecue",6.64,5.26,5.62,6.64,5.26,5.62,6.64,5.26,5.62
"immediately",6.90333333333331,4.49999999999998,5.55666666666665,6.68999999999481,4.72499999999633,5.49499999999573,6.6899999999972,4.72499999999802,5.4949999999977
"forthwith",6.90333333333331,4.49999999999998,5.55666666666665,6.68999999999481,4.72499999999633,5.49499999999573,6.6899999999972,4.72499999999802,5.4949999999977
"partial",4.25,4.546,4.87,4.125,4.5175,4.8175,4.125,4.5175,4.8175
"simultaneous",6.90333333333331,4.49999999999998,5.55666666666665,6.68999999999349,4.7249999999954,5.49499999999465,6.68999999999647,4.7249999999975,5.4949999999971
"at once",6.90333333333331,4.49999999999998,5.55666666666665,6.68999999999415,4.72499999999586,5.49499999999519,6.68999999999683,4.72499999999776,5.4949999999974
"at the same time",6.90333333333331,4.49999999999998,5.55666666666665,6.68999999999349,4.7249999999954,5.49499999999465,6.68999999999647,4.7249999999975,5.4949999999971
"caprice",5.6,3.59,5.7,5.6,3.59,5.7,5.6,3.59,5.7
"quirk",5.78666666666667,3.74333333333333,5.75,5.78666666666667,3.74333333333333,5.75,5.78666666666667,3.74333333333333,5.75
"daimon",3.77,5.18,3.9,3.77,5.18,3.9,3.77,5.18,3.9
"fiend",4.8,5.59333333333333,5.03666666666667,5.48,5.745,5.62,4.8,5.59333333333333,5.03666666666667
"vortex",5.8,5.35,5.8,5.8,5.35,5.8,5.8,5.35,5.8
"murder",3.34619460459367,5.15156996835694,4.76779202557334,3.52015058555766,4.92535318081076,4.82519426349792,3.52015058555766,4.92535318081076,4.82519426349792
"off",3.73421963927424,4.83248179936047,4.90619056916579,3.79725264804539,4.66762870551245,4.90419609155505,3.79725264804539,4.66762870551245,4.90419609155505
"send off",3.55787572067153,4.72706485760622,4.83506411508001,3.58545175667297,4.66105954243228,4.83558279049376,3.58545175667297,4.66105954243228,4.83558279049376
"polish off",3.77939306304901,4.85201853074463,4.98716117573715,3.85818070266919,4.67042381697291,4.9902331161975,3.85818070266919,4.67042381697291,4.9902331161975
"etiquette",4.79,3.38,5.48,4.79,3.38,5.48,4.79,3.38,5.48
"minimal",4.8,3.27,5.22,4.8,3.27,5.22,4.8,3.27,5.22
"fundamental",4.87,4.7,4.72,4.87,4.7,4.72,4.87,4.7,4.72
"aggregate",5.89848477710707,3.53420647192004,5.59172732014744,5.93312975456578,3.55995401346122,5.58706107230194,5.86004356858493,3.54270946275896,5.61588021949827
"differ",3.885,2.97,4.22,3.885,2.97,4.22,3.885,2.97,4.22
"delay",5.1,3.26,5.47,5.1,3.26,5.47,5.1,3.26,5.47
"clown",5.2425,4.4125,5.1625,5.1,4.48,5.2,5.1,4.48,5.2
"discarnate",4.60142857142857,4.38,4.61714285714286,4.60142857142857,4.38,4.61714285714286,4.60142857142857,4.38,4.61714285714286
"incorporeal",4.60142857142857,4.38,4.61714285714286,4.60142857142857,4.38,4.61714285714286,4.60142857142857,4.38,4.61714285714286
"immaterial",4.63158979015335,4.20864265536723,4.69063256658596,4.6336996336993,4.20826923076902,4.68802808302778,4.63352832512313,4.20742816091952,4.68709564860425
"asomatous",4.60142857142857,4.38,4.61714285714286,4.60142857142857,4.38,4.61714285714286,4.60142857142857,4.38,4.61714285714286
"bodiless",4.60142857142857,4.38,4.61714285714286,4.60142857142857,4.38,4.61714285714286,4.60142857142857,4.38,4.61714285714286
"protection",6.37595238095238,3.69928571428571,5.91785714285714,6.46333333333333,3.8,6.15454545454546,6.41083333333333,3.76416666666667,6.01833333333333
"invulnerability",6.49666666666667,4.34,6.27,6.61333333333333,4.33,6.49,6.555,4.335,6.38
"clique",5.48142857142857,4.96285714285714,5.75,5.48142857142857,4.96285714285714,5.75,5.48142857142857,4.96285714285714,5.75
"coterie",5.48142857142857,4.96285714285714,5.75,5.48142857142857,4.96285714285714,5.75,5.48142857142857,4.96285714285714,5.75
"cabal",5.19714285714286,4.85428571428571,5.52,5.19714285714286,4.85428571428571,5.52,5.19714285714286,4.85428571428571,5.52
"devil",3.538,5.448,4.096,3.57666666666667,5.40333333333333,4.06333333333333,3.48,5.515,4.145
"envy",3.265,4.96,4.61,3.03666666666667,5.12333333333333,4.37,3.265,4.96,4.61
"aberrate",5.1,4.27,5.19,5.1,4.27,5.19,5.1,4.27,5.19
"diverge",5.1,4.27,5.19,5.1,4.27,5.19,5.1,4.27,5.19
"road sign",5.27,3.19,5.38,5.27,3.19,5.38,5.27,3.19,5.38
"commissionaire",5.35,3.39,5.07,5.35,3.39,5.07,5.35,3.39,5.07
"concierge",5.38333333333333,3.37666666666667,5.27,5.38333333333333,3.37666666666667,5.27,5.38333333333333,3.37666666666667,5.27
"oddity",5.6,3.59,5.7,5.6,3.59,5.7,5.6,3.59,5.7
"ignoramus",4.40823529411765,4.25764705882353,4.72294117647059,4.564,4.268,4.81,4.564,4.268,4.81
