FamilyWeight;LanguageWeight;from_word;to_word
1;2;assemble;run across
1;2;gather;run across
1;2;forgather;run across
1;2;foregather;run across
1;4;limb;penis
1;4;limb;pickle
1;4;limb;putz
1;4;dick;limb
1;4;dong;limb
1;4;limb;pecker
1;4;limb;prick
1;2;move;stir
1;2;drop earring;earring
1;2;eardrop;earring
2;4;belt;safety belt
2;4;belt;seat belt
2;4;belt;seatbelt
1;2;luggage;valise
1;2;baggage;valise
1;2;trombone;trombonist
2;2;clef;clue
2;2;clef;cue
2;2;clef;clew
1;2;actor;actress
1;2;actress;player
1;2;log;trunk
1;2;log;torso
1;2;european hornet;wasp
1;2;hornet;wasp
1;3;per pale;political party
1;3;party;per pale
1;2;always;continuously
1;2;constantly;continuously
1;3;appointment;assignation
1;3;averse;disinclined
1;3;averse;unwilling
1;3;averse;loath
1;2;flawless;perfect
1;2;perfect;perfectly
1;2;flawless;perfectly
1;4;apply;put on
1;3;comprehension;understanding
1;3;savvy;understanding
1;3;comprehension;savvy
2;2;before;in advance
2;2;earlier;in advance
2;2;in advance;previously
2;2;before;beforehand
2;2;beforehand;earlier
2;2;beforehand;previously
1;4;authentic;genuine
2;2;abscess;boil
2;2;abscess;furuncle
2;2;abscess;zit
1;4;furuncle;pimple
1;4;pimple;zit
1;2;bath;take a bath
2;4;dawn;sunrise
2;4;dawn;sunup
1;2;choice;option
2;2;enthusiasm;keen
2;2;enthusiasm;enthusiastic
1;2;lowercase;minute
1;3;diaphanous;transparent
1;2;femur;thigh
1;2;thigh;thigh bone
1;2;thigh;thighbone
1;2;complete;comprehensive
1;2;comprehensive;entire
1;2;comprehensive;total
1;2;comprehensive;whole
1;2;adept;skilled
1;2;adept;conversant
1;3;dear;love
1;3;dear;sweetheart
1;3;beloved;sweetheart
1;3;drop;gout
2;2;drown;sink
1;3;after;later
3;3;grasshopper;locust
1;4;booth;market stand
1;4;market stand;stall
1;3;descendants;posterity
2;6;basically;essentially
2;2;malevolence;malice
2;2;bloodshed;genocide
2;2;genocide;massacre
2;2;bloodbath;genocide
2;2;carnage;genocide
2;2;genocide;slaughter
2;2;butchery;genocide
2;2;blood bath;genocide
1;4;bestowal;donation
1;4;bestowal;contribution
2;2;drop;teardrop
1;2;build;cause
1;2;cause;construct
1;3;house painter;painter
2;2;administer;drive
1;3;case;pack
1;3;demand;requirement
1;2;calculator;computer
1;2;abolish;remove
1;2;annul;remove
1;2;remove;suppress
1;2;remove;revoke
1;2;abolish;take off
1;2;annul;take off
1;2;suppress;take off
1;2;revoke;take off
1;5;consequently;therefore
1;5;consequently;hence
1;5;consequently;thus
1;5;as a result;consequently
1;5;consequently;so
1;5;by consequence;consequently
1;5;in consequence;therefore
1;5;hence;in consequence
1;5;in consequence;thus
1;5;consequently;in consequence
1;5;as a result;in consequence
1;5;in consequence;so
1;5;by consequence;in consequence
1;5;as a result;therefore
1;5;as a result;hence
1;5;as a result;thus
1;5;as a result;so
1;5;as a result;by consequence
1;3;cottonwood;poplar
1;2;afresh;again
1;3;again;anew
1;6;sorcerer;wizard
1;6;warlock;wizard
1;6;sorcerer;warlock
1;6;magician;warlock
1;6;male witch;wizard
1;6;male witch;sorcerer
1;6;magician;male witch
1;6;bewitcher;wizard
1;6;bewitcher;sorcerer
1;6;bewitcher;magician
1;3;enchanter;wizard
1;3;enchanter;sorcerer
1;3;enchanter;warlock
1;3;enchanter;male witch
1;3;bewitcher;enchanter
1;2;beguiling;nice
1;2;beguiling;charming
1;2;beguiling;delightful
1;2;beguiling;lovely
1;2;beguiling;pleasant
1;2;beguiling;sweet
1;2;beguiling;kind
1;2;beguiling;dashing
1;2;beguiling;engaging
2;5;tense;tight
1;5;aerate;airing
1;3;aerate;ventilate
1;3;awake;aware
1;2;field;magnetic domain
1;2;area;magnetic domain
1;2;magnetic domain;orbit
1;2;magnetic domain;sphere
1;2;arena;magnetic domain
1;2;field;protein domain
1;2;area;protein domain
1;2;orbit;protein domain
1;2;protein domain;sphere
1;2;arena;protein domain
1;2;go far;reach
1;2;come;go far
1;2;arrive;go far
1;2;get;go far
1;2;make it;reach
1;2;come;make it
1;2;arrive;make it
1;2;get;make it
1;2;get in;reach
1;2;come;get in
1;2;arrive;get in
1;2;get;get in
1;3;enormous;great
1;3;great;tremendous
1;2;conflation;melting
1;2;conflation;fusion
1;2;amalgamation;melting
1;2;amalgamation;fusion
1;2;fusing;melting
1;2;fusing;fusion
2;2;melting;unfreeze
2;2;fusion;unfreeze
1;2;energize;shake
1;2;energize;excite
1;2;energize;stimulate
1;2;energize;shake up
2;3;bank;confidence
2;3;confidence;swear
2;3;confidence;rely
2;3;confide;confidence
1;2;bank;commit
1;2;commit;swear
1;2;commit;rely
1;2;bank;entrust
1;2;entrust;swear
1;2;entrust;rely
1;2;confide;entrust
1;2;confide;rely
1;2;bank;intrust
1;2;intrust;swear
1;2;intrust;rely
1;2;confide;intrust
1;2;bulwark;rampart
1;2;bulwark;stronghold
7;24;interpreter;translator
1;2;base;demonstrate
1;2;demonstrate;ground
1;2;base;set up
1;2;ground;set up
1;2;found;set up
1;2;base;instal
1;2;ground;instal
1;2;found;instal
1;3;college;university
1;3;academy;college
1;4;factorial;faculty
1;2;endure;suffer
1;2;stick out;suffer
1;2;abide;suffer
1;2;bear with;suffer
1;4;brook;condone
1;4;condone;stomach
1;4;condone;stand
1;4;condone;take
1;4;bear;condone
1;4;condone;tolerate
1;4;condone;digest
1;4;condone;endure
1;4;condone;stick out
1;4;condone;support
1;4;abide;condone
1;4;condone;suffer
1;4;bear with;condone
1;2;drugs addict;user
1;2;addict;user
1;2;junkie;user
2;4;cubage;loudness
2;4;cubage;volume
2;4;cubage;intensity
1;2;later;tail
1;2;later;seat
1;2;can;later
1;2;fundament;later
1;2;behind;later
1;2;bottom;later
1;2;buttocks;later
1;2;later;nates
1;2;arse;later
1;2;butt;later
1;2;backside;later
1;2;bum;later
1;2;buns;later
1;2;hindquarters;later
1;2;hind end;later
1;2;keister;later
1;2;later;prat
1;2;later;rear
1;2;later;rear end
1;2;later;rump
1;2;later;stern
1;2;later;tail end
1;2;later;tooshie
1;2;later;tush
1;2;derriere;later
1;2;fanny;later
1;2;ass;later
1;2;tail;ulterior
1;2;seat;ulterior
1;2;can;ulterior
1;2;fundament;ulterior
1;2;behind;ulterior
1;2;bottom;ulterior
1;2;buttocks;ulterior
1;2;nates;ulterior
1;2;arse;ulterior
1;2;butt;ulterior
1;2;backside;ulterior
1;2;bum;ulterior
1;2;buns;ulterior
1;2;hindquarters;ulterior
1;2;hind end;ulterior
1;2;keister;ulterior
1;2;prat;ulterior
1;2;rear;ulterior
1;2;rear end;ulterior
1;2;rump;ulterior
1;2;stern;ulterior
1;2;tail end;ulterior
1;2;tooshie;ulterior
1;2;tush;ulterior
1;2;derriere;ulterior
1;2;fanny;ulterior
1;2;ass;ulterior
1;2;rear;tail
1;2;can;rear
1;2;fundament;rear
1;2;behind;rear
1;2;bottom;rear
1;2;buttocks;rear
1;2;nates;rear
1;2;arse;rear
1;2;backside;rear
1;2;buns;rear
1;2;hindquarters;rear
1;2;hind end;rear
1;2;keister;rear
1;2;prat;rear
1;2;rear;rear end
1;2;rear;rump
1;2;rear;tail end
1;2;rear;tooshie
1;2;rear;tush
1;2;derriere;rear
1;2;fanny;rear
1;2;ass;rear
2;2;stern;tail
2;2;can;stern
2;2;fundament;stern
2;2;behind;stern
2;2;bottom;stern
2;2;buttocks;stern
2;2;nates;stern
2;2;arse;stern
2;2;backside;stern
2;2;buns;stern
2;2;hindquarters;stern
2;2;hind end;stern
2;2;keister;stern
2;2;prat;stern
2;2;rear end;stern
2;2;rump;stern
2;2;stern;tail end
2;2;stern;tooshie
2;2;stern;tush
2;2;derriere;stern
2;2;fanny;stern
2;2;ass;stern
1;2;cleft;crevice
1;2;crevice;rift
1;2;flake;scrap
1;2;flake;fragment
1;2;congestion;stop
1;2;block;congestion
1;2;blockage;congestion
1;2;closure;congestion
1;2;congestion;occlusion
1;2;congestion;stoppage
2;3;constipation;stop
2;3;block;constipation
2;3;blockage;constipation
2;3;closure;constipation
2;3;constipation;occlusion
2;3;constipation;stoppage
2;3;costiveness;stop
2;3;block;costiveness
2;3;blockage;costiveness
2;3;closure;costiveness
2;3;costiveness;occlusion
2;3;costiveness;stoppage
2;3;irregularity;stop
2;3;block;irregularity
2;3;blockage;irregularity
2;3;closure;irregularity
2;3;irregularity;occlusion
2;3;irregularity;stoppage
1;3;screwdriver;turnscrew
1;2;assuredly;naturally
1;2;crestfallen;unhappy
1;2;crestfallen;sad
1;2;crestfallen;doleful
1;2;crestfallen;dolorous
1;2;chapfallen;unhappy
1;2;chapfallen;sad
1;2;chapfallen;doleful
1;2;chapfallen;dolorous
1;2;chopfallen;unhappy
1;2;chopfallen;sad
1;2;chopfallen;doleful
1;2;chopfallen;dolorous
1;2;deflated;unhappy
1;2;deflated;sad
1;2;deflated;doleful
1;2;deflated;dolorous
1;2;geknickt;unhappy
1;2;geknickt;sad
1;2;doleful;geknickt
1;2;dolorous;geknickt
1;3;control panel;instrument panel
1;3;control board;control panel
1;3;dashboard;instrument panel
1;3;control board;dashboard
1;4;gravy boat;gravy holder
1;4;gravy boat;sauceboat
1;4;boat;sauce boat
1;4;gravy boat;sauce boat
1;4;gravy holder;sauce boat
1;4;sauce boat;sauceboat
1;4;boat;saucière
1;4;gravy boat;saucière
1;4;gravy holder;saucière
1;4;sauceboat;saucière
1;2;associate;combine
1;3;bemused;flabbergasted
1;3;bemused;dumbfounded
1;3;bemused;dumfounded
1;3;bemused;stupefied
1;3;bemused;thunderstruck
1;3;baffled;flabbergasted
1;3;baffled;dumbfounded
1;3;baffled;dumfounded
1;3;baffled;stupefied
1;3;baffled;thunderstruck
1;3;befuddled;flabbergasted
1;3;befuddled;dumbfounded
1;3;befuddled;dumfounded
1;3;befuddled;stupefied
1;3;befuddled;thunderstruck
1;3;bewildered;flabbergasted
1;3;bewildered;dumbfounded
1;3;bewildered;dumfounded
1;3;bewildered;stupefied
1;3;bewildered;thunderstruck
1;3;confounded;flabbergasted
1;3;confounded;dumbfounded
1;3;confounded;dumfounded
1;3;confounded;stupefied
1;3;confounded;thunderstruck
1;3;confused;flabbergasted
1;3;confused;dumbfounded
1;3;confused;dumfounded
1;3;confused;stupefied
1;3;confused;thunderstruck
1;3;at sea;flabbergasted
1;3;at sea;dumbfounded
1;3;at sea;dumfounded
1;3;at sea;stupefied
1;3;at sea;thunderstruck
1;3;flabbergasted;mixed-up
1;3;dumbfounded;mixed-up
1;3;dumfounded;mixed-up
1;3;mixed-up;stupefied
1;3;mixed-up;thunderstruck
1;3;flabbergasted;lost
1;3;dumbfounded;lost
1;3;dumfounded;lost
1;3;lost;stupefied
1;3;lost;thunderstruck
1;3;flabbergasted;mazed
1;3;dumbfounded;mazed
1;3;dumfounded;mazed
1;3;mazed;stupefied
1;3;mazed;thunderstruck
1;4;drift;err
1;4;err;tramp
1;4;err;wander
1;6;chemical element;ingredient
1;4;boat;surf
1;4;sail;surf
1;4;boat;surf the net
1;4;sail;surf the net
1;4;boat;browse
1;4;browse;sail
2;2;speech;word
2;2;lecture;word
2;2;talk;word
2;3;flame;stove
2;3;cooker;flame
2;3;flame;kitchen stove
2;3;cookstove;flame
2;3;burner;stove
2;3;burner;cooker
2;3;burner;kitchen stove
2;3;burner;cookstove
1;2;distilled beverage;hard liquor
1;2;distilled beverage;liquor
1;2;distilled beverage;spirits
1;2;booze;distilled beverage
1;2;distilled beverage;hard drink
1;2;distilled beverage;john barleycorn
1;2;distilled beverage;strong drink
1;2;myth;saga
1;4;assassination;murder
1;4;assassination;homicide
1;2;more;plus
1;4;accusal;charge
1;4;accusation;charge
1;2;headquarters;seat
1;2;head office;seat
3;3;thirst;thirsty
1;3;pastor;shepherd
1;3;inexpert;layman
1;5;brilliance;shine
2;2;altar;ara
2;5;kettle;teakettle
2;5;teakettle;water kettel
2;5;kettle;tea kettle
2;5;tea kettle;water kettel
2;2;coating;overburden
1;2;senior;superior
1;2;senior;upper
1;6;berne;canton of berne
2;3;judge;umpire
2;3;judge;referee
1;3;aberrant;exceptional
1;3;abnormous;exceptional
1;5;aberrant;abnormal
1;5;abnormal;abnormous
1;2;aberrant;anomalous
1;2;anomalous;exceptional
1;2;abnormous;anomalous
1;2;aberrant;atypical
1;2;atypical;exceptional
1;2;abnormous;atypical
1;2;aberrant;deviate
1;2;deviate;exceptional
1;2;abnormous;deviate
1;4;abhorrence;abomination
1;4;abomination;detestation
1;3;venetan;venetian proper
1;4;absent;bemused
1;4;absent-minded;bemused
1;2;coca;coke
1;2;coca;snow
1;2;blow;coca
1;2;coca;nose candy
1;2;absurdity;vacuity
1;2;acquire;borrow
1;2;acquire;take up
1;2;box;boxing
3;4;camera;movie camera
1;2;20-dollar bill;jackson
1;3;parable;parabola
1;2;conic;conic section
1;2;conic section;conical
1;2;conic;conical
3;7;astonish;surprise
1;3;arithmetic;arithmetics
1;3;arithmetic;arithmetical
1;3;arithmetical;arithmetics
1;2;antiderivative;integral
3;4;percent;percentage
1;4;acceptable;admissible
1;3;adage;adagio
7;10;banana;banana tree
1;2;methane series;paraffin
1;2;alkane series;paraffin
2;6;mississippi;mississippi river
7;30;new york;new york city
7;30;new york;the city of new york
5;14;washington;washington, d.c.
1;2;about;above
1;2;aboon;about
1;4;absolution;acquittal
1;2;zircon;zirconium
1;4;single;single person
1;4;single person;unmarried
1;4;single person;unwed
1;4;single person;spouseless
1;2;color palette;pallet
1;2;colour palette;pallet
2;2;cabinetmaker;carpenter
1;4;beastiality;zoophilia
1;4;zoophilia;zoosexuality
1;4;beastiality;zoophily
1;4;zoophilia;zoophily
1;4;zoophily;zoosexuality
1;2;snow globe;snowball
3;4;turmeric;yellow
3;3;provide;render
3;3;furnish;provide
1;3;repeat;repetition
1;3;repetition;rerun
1;3;action;share
1;2;across;inverse
2;7;beard;chin
2;7;beard;mentum
1;2;bah;yuk
1;2;bah;yuck
1;2;budgerigar;parakeet
1;2;budgie;parakeet
1;4;declension;declination
1;4;declension;deklination
1;4;i18n;internationalization
1;2;manx;manx gaelic
1;2;anticipation;expectation
1;3;expectancy;expectation
1;2;marwari;marwari (india)
1;2;marvari;marwari
1;2;marwadi;marwari
1;2;marvadi;marwari
1;2;marwari;marwari (pakistan)
1;2;marwari (india);marwari (pakistan)
1;2;marvari;marwari (pakistan)
1;2;marwadi;marwari (pakistan)
1;2;marvadi;marwari (pakistan)
1;2;executioner;hangman
2;3;ottomy;skeleton
1;2;hinny;mule
1;3;french swiss;swiss french
1;3;canadian french;french (canada)
1;3;canadian;french (canada)
3;5;american english;english (united states)
3;5;ame;english (united states)
3;5;english (united states);united states english
3;5;english (united states);u.s. english
2;4;british english;english (united kingdom)
2;4;bre;english (united kingdom)
1;2;brown;gild
1;3;dietician;dietitian
1;3;active;assets
1;3;assets;combat-ready
1;3;assets;fighting
1;3;active;competitor
1;3;competitor;participating
1;3;active;contestant
1;3;contestant;participating
1;3;active;participant
1;3;participant;participating
1;2;active;dynamics
1;2;dynamic;dynamics
2;4;aerate;fan
1;2;annual;yearly
1;2;annual;per annum
1;2;annual;annually
1;2;annually;yearly
1;2;annually;per annum
1;3;yearlong;yearly
1;3;per annum;yearlong
1;2;biannual;semiannual
1;2;biannual;twice-yearly
1;4;half-yearly;semiannual
1;4;half-yearly;twice-yearly
1;4;biannual;semestral
1;4;half-yearly;semestral
1;4;semestral;semiannual
1;4;semestral;twice-yearly
1;4;centenary;centennial
1;4;centenarian;centenary
1;3;nanny;nursemaid
1;3;nurse;nursemaid
2;4;sale;sales
1;4;air;diffuse
1;4;diffuse;transmit
2;2;delete;extinguish
2;2;delete;put out
2;2;delete;douse
1;2;paraphilia;paraphyly
2;8;markoff chain;markov chain
1;2;concise;succinct
3;7;arbitrator;umpire
3;7;arbitrator;referee
1;4;brit;briton
1;6;gay marriage;same-sex marriage
1;6;homosexual marriage;same-sex marriage
1;6;gay marriage;homosexual marriage
1;6;gender-neutral marriage;same-sex marriage
1;6;gay marriage;gender-neutral marriage
1;6;gender-neutral marriage;homosexual marriage
1;3;news presenter;newsreader
1;2;jurist;lawyer
1;2;attorney;jurist
1;2;barrister;jurist
1;2;comb;ridge
1;4;chicken;cowardly
1;4;coward;cowardly
1;4;cowardly;milquetoast
1;4;cowardly;craven
1;4;coward;craven
1;4;craven;milquetoast
1;2;architrave;lintel
2;4;answer;solve
2;4;resolve;solve
1;2;belfry;bell tower
1;2;copy;ersatz
1;2;midwife;obstetrician
1;2;drug-addicted;user
1;2;drug-addicted;drugs addict
1;2;addict;drug-addicted
1;2;drug-addicted;junkie
1;5;catherine window;rose window
1;2;indo-european;proto-indo-european
1;2;indo-european;pie
1;3;crow;raven
1;3;common raven;crow
1;3;crow;northern raven
2;5;chiseller;sculptor
2;6;linen;linseed
2;6;flax;linen
2;6;common flax;linen
2;2;canvas;linen
2;3;french;frenchwoman
1;4;arrogant;egotistic
1;4;egotistic;presumptuous
1;4;cocksure;egotistic
1;4;egotistic;pretentious
1;4;chesty;egotistic
1;4;arrogant;conceited
1;4;conceited;presumptuous
1;4;cocksure;conceited
1;4;conceited;pretentious
1;4;chesty;conceited
1;4;arrogant;egotistical
1;4;egotistical;presumptuous
1;4;cocksure;egotistical
1;4;egotistical;pretentious
1;4;chesty;egotistical
1;4;arrogant;self-conceited
1;4;presumptuous;self-conceited
1;4;cocksure;self-conceited
1;4;pretentious;self-conceited
1;4;chesty;self-conceited
1;4;arrogant;swollen
1;4;presumptuous;swollen
1;4;cocksure;swollen
1;4;pretentious;swollen
1;4;chesty;swollen
1;4;arrogant;swollen-headed
1;4;presumptuous;swollen-headed
1;4;cocksure;swollen-headed
1;4;pretentious;swollen-headed
1;4;chesty;swollen-headed
1;4;arrogant;vain
1;4;presumptuous;vain
1;4;cocksure;vain
1;4;pretentious;vain
1;4;chesty;vain
1;6;arrogant;presumptuous
1;6;arrogant;cocksure
1;6;arrogant;chesty
1;6;presumptuous;proud
1;6;cocksure;proud
1;6;chesty;proud
1;6;arrogant;haughty
1;6;haughty;presumptuous
1;6;cocksure;haughty
1;6;chesty;haughty
1;3;presumptuous;pretentious
1;3;cocksure;pretentious
1;3;chesty;pretentious
1;3;dragon;kite
1;3;hebrew;jewish
1;5;password;watchword
2;2;eternal city;rum
1;5;blinding;dazzling
1;5;blazing;blinding
1;5;blinding;glaring
1;5;blinding;fulgent
1;5;blinding;glary
1;2;adornment;ornament
2;6;inclination;tendency
2;6;inclination;propensity
2;6;inclination;predilection
2;6;inclination;proclivity
2;6;inclination;penchant
2;6;aptness;inclination
2;6;inclination;proneness
2;2;crucifix;crucifixion
1;5;sinhala;sinhalese
1;5;singhalese;sinhala
1;5;singhalese;sinhalese
1;3;lemon;lemon tree
5;9;pear;pear tree
1;2;adangbe;adangme
1;2;adangbe;dangme
1;2;adangme;agotime
1;2;agotime;dangme
1;2;adangbe;agotime
2;3;fat;obese
2;2;obese;obesity
1;3;bemba;chibemba
1;3;bemba;cibemba
1;3;bemba;ichibemba
1;3;bemba;chiwemba
1;2;harm;poorly
2;11;cassava;manioc
9;19;mango;mango tree
2;10;kiwi;kiwifruit
1;2;hoist;lift
1;2;heave;hoist
1;2;book;tape
1;2;register;tape
2;2;balance;libra
2;2;libra;scale
2;2;libra;scales
2;2;libra;weighing scale
1;3;contents;volume
1;3;contents;cubage
1;2;awkward;bumbling
1;2;awkward;gauche
1;2;awkward;cackhanded
1;2;awkward;cumbersome
1;2;bumbling;cumbersome
1;2;cumbersome;gauche
1;2;cackhanded;cumbersome
1;2;awkward;unwieldy
1;2;bumbling;unwieldy
1;2;gauche;unwieldy
1;2;cackhanded;unwieldy
2;2;arbitrary;random
1;2;arbitrate;umpire
1;2;mediate;umpire
1;2;arbiter;conciliator
1;2;if ever;maybe
1;2;if ever;perhaps
1;2;if ever;mayhap
1;2;if ever;perchance
1;2;if ever;possibly
1;2;if ever;peradventure
1;2;ablins;if ever
1;2;aiblins;if ever
1;2;if need be;maybe
1;2;if need be;perhaps
1;2;if need be;mayhap
1;2;if need be;perchance
1;2;if need be;possibly
1;2;if need be;peradventure
1;2;ablins;if need be
1;2;aiblins;if need be
1;8;envious;jealous
2;2;browser;web browser
2;2;browser;web-browser
1;4;lottery;lotto
1;4;misogynist;misogynous
2;2;blog;weblog
2;2;blog;web log
1;2;advance guard;van
1;2;avant-garde;van
1;2;advance guard;avant-garde
1;2;new wave;van
1;2;advance guard;new wave
1;3;hyperbola;hyperbole
1;3;exaggeration;hyperbola
1;2;cherry;cherry wood
1;2;cherry;cherrywood
2;2;cherry;wild cherry
2;2;cherry;sweet cherry
2;2;bird cherry;cherry
2;2;cherry;gean
1;2;optical;optics
2;4;common lavender;lavender
2;4;lavender;true lavender
2;4;lavender;narrow-leaved lavender
1;3;gender;think
1;3;procreate;think
1;3;engender;think
1;2;border;outline
1;2;edge;outline
1;2;megalomaniac;megalomanical
1;3;palindrome;palindromic
1;7;convince;persuade
1;2;creed;persuasion
1;3;conviction;persuasion
1;3;incandescent;white-hot
1;2;instrumentalist;musician
1;2;construction;structure
1;2;construct;construction
2;5;bullock;ox
1;4;vampire;vampire bat
1;4;common vampire bat;vampire
1;5;dictionary entry;lexical item
1;2;congo;republic of the congo
1;2;congo;congo-brazzaville
1;2;democratic republic of the congo;republic of the congo
1;2;congo-brazzaville;democratic republic of the congo
1;2;congo-kinshasa;republic of the congo
1;2;congo-brazzaville;congo-kinshasa
1;3;derivation;differentiation
1;2;stress;striving
1;2;nisus;stress
1;2;pains;stress
1;2;straining;stress
1;3;firework;fireworks
1;2;kosovan;kosovar
1;2;bongo;bongo drum
2;6;common walnut;walnut
2;6;english walnut;walnut
2;6;persian walnut;walnut
2;6;walnut;walnut tree
1;2;convert;transmogrify
1;2;convert;metamorphose
1;2;convert;transfigure
1;4;dubai;dubai city
1;2;number;routine
1;4;male professor;professor
