WordWeight;FamilyWeight;LanguageWeight;from_word;to_word;Valence.x;Arousal.x;Dominance.x;Valence.y;Arousal.y;Dominance.y
21;5;21;daughter;woman;0,908;0,415;0,455;0,865;0,5;0,578
16;8;16;daughter;niece;0,908;0,415;0,455;0,771;0,32;0,4
16;14;16;daughter;child (descendant);0,908;0,415;0,455;0,912;0,46;0,413
7;6;7;daughter;child (young human);0,908;0,415;0,455;0,912;0,46;0,413
8;3;8;daughter;boy;0,908;0,415;0,455;0,646;0,392;0,445
5;5;5;daughter;nephew;0,908;0,415;0,455;0,719;0,337;0,412
4;3;4;daughter;stepdaughter;0,908;0,415;0,455;0,51;0,51;0,432
130;17;120;grandmother;grandfather;0,792;0,283;0,426;0,827;0,279;0,586
9;7;9;grandmother;aunt;0,792;0,283;0,426;0,667;0,291;0,42
9;6;9;grandmother;mother;0,792;0,283;0,426;0,931;0,408;0,725
5;3;4;grandmother;grandson;0,792;0,283;0,426;0,778;0,333;0,5
10;5;6;grandmother;granddaughter;0,792;0,283;0,426;0,823;0,445;0,389
42;3;41;grandmother;grandchild;0,792;0,283;0,426;0,781;0,433;0,465
151;39;133;grandson;granddaughter;0,778;0,333;0,5;0,823;0,445;0,389
61;10;58;grandson;nephew;0,778;0,333;0,5;0,719;0,337;0,412
20;6;20;grandson;niece;0,778;0,333;0,5;0,771;0,32;0,4
11;6;7;grandson;grandfather;0,778;0,333;0,5;0,827;0,279;0,586
4;3;4;grandson;child (descendant);0,778;0,333;0,5;0,912;0,46;0,413
18;13;18;grandson;grandchild;0,778;0,333;0,5;0,781;0,433;0,465
23;6;23;granddaughter;nephew;0,823;0,445;0,389;0,719;0,337;0,412
53;10;52;granddaughter;niece;0,823;0,445;0,389;0,771;0,32;0,4
7;3;4;granddaughter;grandfather;0,823;0,445;0,389;0,827;0,279;0,586
5;4;5;granddaughter;child (descendant);0,823;0,445;0,389;0,912;0,46;0,413
13;11;13;granddaughter;grandchild;0,823;0,445;0,389;0,781;0,433;0,465
3;3;3;aunt;niece;0,667;0,291;0,42;0,771;0,32;0,4
8;5;6;aunt;cousin;0,667;0,291;0,42;0,675;0,394;0,427
16;5;16;aunt;sister;0,667;0,291;0,42;0,916;0,324;0,562
24;9;21;aunt;uncle;0,667;0,291;0,42;0,653;0,255;0,578
13;6;13;aunt;mother;0,667;0,291;0,42;0,931;0,408;0,725
4;3;4;aunt;stepmother;0,667;0,291;0,42;0,427;0,53;0,484
5;5;5;nephew;uncle;0,719;0,337;0,412;0,653;0,255;0,578
9;8;9;nephew;cousin;0,719;0,337;0,412;0,675;0,394;0,427
104;28;82;nephew;niece;0,719;0,337;0,412;0,771;0,32;0,4
3;3;3;nephew;stepson;0,719;0,337;0,412;0,614;0,406;0,48
4;3;4;nephew;child (young human);0,719;0,337;0,412;0,912;0,46;0,413
7;6;7;nephew;child (descendant);0,719;0,337;0,412;0,912;0,46;0,413
11;9;10;niece;cousin;0,771;0,32;0,4;0,675;0,394;0,427
5;4;5;niece;stepdaughter;0,771;0,32;0,4;0,51;0,51;0,432
4;4;4;niece;child (descendant);0,771;0,32;0,4;0,912;0,46;0,413
3;3;3;stepfather;uncle;0,396;0,491;0,611;0,653;0,255;0,578
4;4;4;stepfather;stepmother;0,396;0,491;0,611;0,427;0,53;0,484
5;5;5;stepfather;father;0,396;0,491;0,611;0,812;0,333;0,824
3;3;3;stepmother;mother;0,427;0,53;0,484;0,931;0,408;0,725
47;16;45;stepson;stepdaughter;0,614;0,406;0,48;0,51;0,51;0,432
3;3;3;stepson;boy;0,614;0,406;0,48;0,646;0,392;0,445
53;24;53;widower;widow;0,184;0,406;0,325;0,25;0,45;0,265
4;3;4;fight;hit;0,531;0,868;0,809;0,235;0,931;0,679
9;4;9;fight;scold;0,531;0,868;0,809;0,194;0,755;0,626
23;11;22;fight;battle;0,531;0,868;0,809;0,365;0,945;0,868
17;8;15;fight;kill;0,531;0,868;0,809;0,052;0,941;0,736
6;3;6;fight;shoot;0,531;0,868;0,809;0,092;0,926;0,625
7;5;7;fight;strike or beat;0,531;0,868;0,809;0,275;0,729;0,5315
4;4;4;fight;pound;0,531;0,868;0,809;0,57;0,337;0,443
3;3;3;fight;bite;0,531;0,868;0,809;0,219;0,796;0,51
10;5;8;battle;war;0,365;0,945;0,868;0,022;0,892;0,727
5;5;5;battle;army;0,365;0,945;0,868;0,417;0,759;0,902
41;14;40;soldier;army;0,392;0,708;0,768;0,417;0,759;0,902
5;4;5;club;stick;0,646;0,618;0,393;0,396;0,364;0,382
14;12;14;club;tree;0,646;0,618;0,393;0,67;0,118;0,442
4;4;4;club;firewood;0,646;0,618;0,393;0,52;0,348;0,263
13;12;13;club;wood;0,646;0,618;0,393;0,494;0,182;0,373
8;6;8;club;post;0,646;0,618;0,393;0,52;0,426;0,548
3;3;3;club;pestle;0,646;0,618;0,393;0,427;0,463;0,426
25;13;25;spear;arrow;0,51;0,601;0,5;0,439;0,39;0,454
7;6;7;spear;sword;0,51;0,601;0,5;0,438;0,653;0,713
10;6;9;helmet;headgear;0,573;0,327;0,402;0,542;0,442;0,571
5;3;5;helmet;headband or headdress;0,573;0,327;0,402;0,594;0,408;0,443
16;3;16;fortress;tower;0,816;0,5;0,933;0,606;0,38;0,644
4;4;4;fortress;wall (of house);0,816;0,5;0,933;0,417;0,25;0,509
4;4;4;fortress;fence;0,816;0,5;0,933;0,5;0,198;0,398
10;8;9;defeat;victory;0,092;0,5;0,224;0,938;0,735;0,931
5;5;5;attack;strike or beat;0,286;0,948;0,67;0,275;0,729;0,5315
21;10;17;defend;rescue;0,698;0,722;0,67;0,806;0,926;0,85
36;11;33;defend;preserve;0,698;0,722;0,67;0,837;0,431;0,755
8;5;7;defend;forbid;0,698;0,722;0,67;0,115;0,686;0,598
10;6;10;defend;guard;0,698;0,722;0,67;0,592;0,51;0,725
7;3;7;defend;herd (something);0,698;0,722;0,67;0,592;0,5;0,474
29;8;26;defend;protect;0,698;0,722;0,67;0,823;0,714;0,791
3;3;3;defend;prevent;0,698;0,722;0,67;0,635;0,481;0,575
3;3;3;surrender;allow or permit;0,115;0,396;0,186;0,733;0,349;0,518
15;5;15;prisoner;prison;0,071;0,654;0,308;0,112;0,677;0,491
15;6;15;guard;preserve;0,592;0,51;0,725;0,837;0,431;0,755
3;3;3;guard;army;0,592;0,51;0,725;0,417;0,759;0,902
17;6;17;guard;herd (something);0,592;0,51;0,725;0,592;0,5;0,474
11;4;11;guard;protect;0,592;0,51;0,725;0,823;0,714;0,791
5;4;5;bait;worm;0,276;0,327;0,296;0,13;0,418;0,219
6;5;6;bait;food;0,276;0,327;0,296;0,888;0,324;0,527
3;3;3;bait;meal;0,276;0,327;0,296;0,833;0,461;0,473
11;3;11;hunt;dispel;0,327;0,806;0,588;0,388;0,402;0,411
10;6;10;hunt;pursue;0,327;0,806;0,588;0,417;0,783;0,536
3;3;3;hunt;bite;0,327;0,806;0,588;0,219;0,796;0,51
14;7;13;hunt;shoot;0,327;0,806;0,588;0,092;0,926;0,625
8;6;8;hunt;catch;0,327;0,806;0,588;0,531;0,437;0,552
5;4;5;hunt;kill;0,327;0,806;0,588;0,052;0,941;0,736
3;3;3;hunt;trap (catch);0,327;0,806;0,588;0,104;0,61;0,391
10;3;10;shoot;strike;0,092;0,926;0,625;0,271;0,811;0,571
6;5;6;shoot;stab;0,092;0,926;0,625;0,167;0,882;0,595
38;3;38;shoot;shoot (with slingshot);0,092;0,926;0,625;0,092;0,926;0,625
11;8;10;shoot;strike or beat;0,092;0,926;0,625;0,275;0,729;0,5315
59;8;57;shoot;kill;0,092;0,926;0,625;0,052;0,941;0,736
12;6;12;shoot;pull;0,092;0,926;0,625;0,45;0,685;0,473
5;4;5;shoot;eat;0,092;0,926;0,625;0,731;0,5;0,464
8;3;8;shoot;bite;0,092;0,926;0,625;0,219;0,796;0,51
7;3;6;law;court;0,74;0,59;0,815;0,479;0,769;0,827
7;3;6;law;judgment;0,74;0,59;0,815;0,396;0,6;0,816
16;3;9;judgment;court;0,396;0,6;0,816;0,479;0,769;0,827
14;8;14;judgment;adjudicate;0,396;0,6;0,816;0,559;0,52;0,683
3;3;3;judgment;punishment;0,396;0,6;0,816;0,083;0,825;0,536
8;6;8;swear;oath;0,601;0,577;0,658;0,543;0,615;0,824
30;4;26;accuse;condemn;0,133;0,752;0,5;0,102;0,793;0,625
16;4;16;accuse;convict;0,133;0,752;0,5;0,177;0,84;0,477
64;13;59;accuse;blame;0,133;0,752;0,5;0,115;0,64;0,309
24;8;21;condemn;adjudicate;0,102;0,793;0,625;0,559;0,52;0,683
36;10;35;condemn;convict;0,102;0,793;0,625;0,177;0,84;0,477
7;3;6;condemn;scold;0,102;0,793;0,625;0,194;0,755;0,626
21;6;20;condemn;blame;0,102;0,793;0,625;0,115;0,64;0,309
3;3;3;acquit;untie;0,583;0,571;0,611;0,542;0,463;0,472
3;3;3;acquit;allow or permit;0,583;0,571;0,611;0,733;0,349;0,518
3;3;3;acquit;rescue;0,583;0,571;0,611;0,806;0,926;0,85
5;3;4;acquit;liberate;0,583;0,571;0,611;0,76;0,632;0,708
5;4;4;guilty;defendant;0,135;0,77;0,352;0,25;0,71;0,491
4;3;4;guilty;convict;0,135;0,77;0,352;0,177;0,84;0,477
14;5;14;punishment;fine (penalty);0,083;0,825;0,536;0,823;0,24;0,647
5;3;5;prison;stable;0,112;0,677;0,491;0,725;0,204;0,735
69;24;64;murder;kill;0,061;0,942;0,615;0,052;0,941;0,736
4;3;3;murder;crime;0,061;0,942;0,615;0,071;0,943;0,63
4;4;4;rape;press;0,062;0,856;0,527;0,552;0,52;0,491
8;5;8;arson;light (ignite);0,133;0,904;0,567;0,771;0,32;0,519
3;3;3;arson;burning;0,133;0,904;0,567;0,229;0,76;0,412
16;11;15;thief;steal;0,088;0,888;0,443;0,021;0,856;0,528
87;20;81;livestock;cattle;0,729;0,42;0,519;0,622;0,34;0,445
34;14;34;livestock;animal;0,729;0,42;0,519;0,521;0,51;0,513
4;3;4;livestock;fowl;0,729;0,42;0,519;0,51;0,388;0,364
6;5;6;stable;fence;0,725;0,204;0,735;0,5;0,198;0,398
5;4;5;cattle;calf;0,622;0,34;0,445;0,531;0,366;0,336
64;23;62;cattle;cow;0,622;0,34;0,445;0,449;0,23;0,3
11;7;11;cattle;bull;0,622;0,34;0,445;0,521;0,64;0,644
10;7;10;cattle;ox;0,622;0,34;0,445;0,417;0,396;0,412
3;3;3;cattle;horse;0,622;0,34;0,445;0,635;0,51;0,529
29;8;28;cattle;animal;0,622;0,34;0,445;0,521;0,51;0,513
18;9;17;ox;cow;0,417;0,396;0,412;0,449;0,23;0,3
98;15;90;ox;bull;0,417;0,396;0,412;0,521;0,64;0,644
3;3;3;calf;foot;0,531;0,366;0,336;0,49;0,29;0,254
4;4;4;calf;cow;0,531;0,366;0,336;0,449;0,23;0,3
55;10;54;ram;sheep;0,406;0,452;0,388;0,604;0,206;0,161
3;3;3;ram;lamb;0,406;0,452;0,388;0,646;0,284;0,321
10;6;10;ram;ewe;0,406;0,452;0,388;0,429;0,216;0,277
48;13;46;boar;pig;0,406;0,5;0,351;0,343;0,368;0,324
20;4;19;boar;sow (female pig);0,406;0,5;0,351;0,667;0,43;0,446
55;12;53;sow (female pig);pig;0,667;0,43;0,446;0,343;0,368;0,324
7;3;6;kid;goat;0,76;0,453;0,298;0,448;0,304;0,364
4;4;4;kid;lamb;0,76;0,453;0,298;0,646;0,284;0,321
7;5;7;stallion;foal;0,628;0,596;0,779;0,542;0,578;0,482
28;9;27;stallion;horse;0,628;0,596;0,779;0,635;0,51;0,529
7;5;7;stallion;mare;0,628;0,596;0,779;0,541;0,32;0,417
17;9;17;mare;horse;0,541;0,32;0,417;0,635;0,51;0,529
3;3;3;mare;foal;0,541;0,32;0,417;0,542;0,578;0,482
3;3;3;foal;horse;0,542;0,578;0,482;0,635;0,51;0,529
11;7;11;mule;donkey;0,32;0,337;0,254;0,406;0,367;0,245
6;6;6;mule;horse;0,32;0,337;0,254;0,635;0,51;0,529
12;5;12;fowl;rooster;0,51;0,388;0,364;0,459;0,385;0,275
58;23;58;fowl;bird;0,51;0,388;0,364;0,729;0,357;0,364
26;14;23;fowl;hen;0,51;0,388;0,364;0,385;0,276;0,241
28;11;28;fowl;chicken;0,51;0,388;0,364;0,594;0,306;0,394
51;19;48;hen;chicken;0,385;0,276;0,241;0,594;0,306;0,394
28;14;26;hen;rooster;0,385;0,276;0,241;0,459;0,385;0,275
11;7;10;goose;duck;0,479;0,283;0,265;0,594;0,337;0,236
61;8;61;vulture;eagle;0,316;0,604;0,472;0,604;0,594;0,679
11;7;11;vulture;hawk;0,316;0,604;0,472;0,583;0,53;0,631
4;4;4;vulture;crow;0,316;0,604;0,472;0,224;0,439;0,363
3;3;3;gill;ear;0,521;0,473;0,382;0,469;0,216;0,231
12;8;12;shell;skin;0,615;0,408;0,391;0,569;0,35;0,395
25;14;24;shell;snail;0,615;0,408;0,391;0,48;0,104;0,296
7;7;7;shell;scale;0,615;0,408;0,391;0,31;0,35;0,577
4;3;4;shell;spoon;0,615;0,408;0,391;0,479;0,236;0,259
13;10;13;shell;bark;0,615;0,408;0,391;0,36;0,602;0,395
6;4;6;shell;leather;0,615;0,408;0,391;0,51;0,324;0,341
14;3;12;dolphin;whale;0,776;0,35;0,414;0,582;0,398;0,509
11;4;11;insect;fly (insect);0,276;0,633;0,242;0,76;0,775;0,676
35;13;35;insect;worm;0,276;0,633;0,242;0,13;0,418;0,219
7;7;7;insect;animal;0,276;0,633;0,242;0,521;0,51;0,513
3;3;3;insect;mosquito;0,276;0,633;0,242;0,229;0,4;0,198
3;3;3;insect;wasp;0,276;0,633;0,242;0,39;0,62;0,406
3;3;3;louse;tree;0,184;0,439;0,154;0,67;0,118;0,442
29;11;28;louse;flea;0,184;0,439;0,154;0,286;0,353;0,218
5;4;5;louse;head;0,184;0,439;0,154;0,53;0,472;0,558
3;3;3;louse;mother;0,184;0,439;0,154;0,931;0,408;0,725
5;4;5;louse;tooth;0,184;0,439;0,154;0,439;0,25;0,367
3;3;3;louse;hair;0,184;0,439;0,154;0,582;0,186;0,286
14;6;14;centipede;scorpion;0,296;0,399;0,361;0,198;0,745;0,6
11;7;11;beeswax;candle;0,583;0,402;0,375;0,602;0,221;0,344
3;3;3;beeswax;bee;0,583;0,402;0,375;0,52;0,509;0,309
4;4;4;beeswax;honey;0,583;0,402;0,375;0,92;0,431;0,51
22;7;22;worm;snake;0,13;0,418;0,219;0,276;0,75;0,549
4;4;4;crocodile;lizard;0,344;0,708;0,61;0,378;0,375;0,324
3;3;3;skin;back;0,569;0,35;0,395;0,438;0,353;0,336
29;14;28;skin;body;0,569;0,35;0,395;0,694;0,461;0,571
5;4;5;skin;basket;0,569;0,35;0,395;0,458;0,227;0,336
9;5;8;skin;scale;0,569;0,35;0,395;0,31;0,35;0,577
213;49;209;skin;bark;0,569;0,35;0,395;0,36;0,602;0,395
116;28;113;skin;fur;0,569;0,35;0,395;0,583;0,392;0,315
3;3;3;skin;foot;0,569;0,35;0,395;0,49;0,29;0,254
258;46;236;skin;leather;0,569;0,35;0,395;0,51;0,324;0,341
5;4;5;skin;flesh;0,569;0,35;0,395;0,604;0,39;0,475
6;5;6;skin;peel;0,569;0,35;0,395;0,439;0,25;0,279
6;3;6;skin;meat;0,569;0,35;0,395;0,612;0,421;0,413
10;6;10;skin;skin (of fruit);0,569;0,35;0,395;0,569;0,35;0,395
4;3;4;dandruff;scale;0,398;0,298;0,293;0,31;0,35;0,577
56;18;56;blood;red;0,219;0,684;0,585;0,427;0,385;0,377
3;3;3;blood;bone;0,219;0,684;0,585;0,337;0,37;0,413
13;3;13;blood;meat;0,219;0,684;0,585;0,612;0,421;0,413
29;3;29;blood;sap;0,219;0,684;0,585;0,47;0,298;0,258
4;4;4;blood;eat;0,219;0,684;0,585;0,731;0,5;0,464
4;3;4;blood;river;0,219;0,684;0,585;0,688;0,392;0,605
6;4;6;blood;water;0,219;0,684;0,585;0,812;0,123;0,429
12;4;12;blood;liver;0,219;0,684;0,585;0,439;0,29;0,385
5;4;5;rib;bone;0,49;0,349;0,351;0,337;0,37;0,413
4;3;4;rib;chest;0,49;0,349;0,351;0,52;0,429;0,481
18;3;18;horn (anatomy);corner;0,385;0,51;0,366;0,4;0,296;0,366
7;5;7;horn (anatomy);branch or twig;0,385;0,51;0,366;0,458;0,247;0,243
10;8;10;horn (anatomy);tooth;0,385;0,51;0,366;0,439;0,25;0,367
3;3;3;horn (anatomy);branch;0,385;0,51;0,366;0,538;0,206;0,25
7;3;7;skull;top;0,276;0,558;0,574;0,76;0,4;0,554
23;13;22;skull;head;0,276;0,558;0,574;0,53;0,472;0,558
6;4;6;brain;head;0,667;0,441;0,823;0,53;0,472;0,558
67;33;67;jaw;chin;0,5;0,51;0,42;0,571;0,31;0,269
6;3;6;jaw;mouth;0,5;0,51;0,42;0,734;0,294;0,336
31;12;30;jaw;cheek;0,5;0,51;0,42;0,67;0,314;0,421
4;3;4;jaw;face;0,5;0,51;0,42;0,571;0,173;0,453
5;4;5;jaw;beard;0,5;0,51;0,42;0,49;0,261;0,371
76;18;75;eyelash;eyebrow;0,48;0,25;0,278;0,51;0,198;0,222
8;5;8;nostril;nose;0,396;0,404;0,316;0,582;0,27;0,245
121;20;119;mouth;lip;0,734;0,294;0,336;0,541;0,348;0,443
40;7;40;mouth;tooth;0,734;0,294;0,336;0,439;0,25;0,367
7;5;7;mouth;mother;0,734;0,294;0,336;0,931;0,408;0,725
27;13;24;mouth;beak;0,734;0,294;0,336;0,375;0,363;0,411
3;3;3;mouth;throat;0,734;0,294;0,336;0,35;0,538;0,346
13;6;13;mouth;face;0,734;0,294;0,336;0,571;0,173;0,453
16;6;16;mouth;door;0,734;0,294;0,336;0,549;0,189;0,421
10;5;10;mouth;chin;0,734;0,294;0,336;0,571;0,31;0,269
30;19;30;beak;nose;0,375;0,363;0,411;0,582;0,27;0,245
17;8;16;beak;lip;0,375;0,363;0,411;0,541;0,348;0,443
4;4;4;beak;end (of space);0,375;0,363;0,411;0,198;0,349;0,298
12;9;12;beak;tooth;0,375;0,363;0,411;0,439;0,25;0,367
84;34;81;nape (of neck);neck;0,427;0,268;0,298;0,541;0,245;0,345
5;5;5;nape (of neck);throat;0,427;0,268;0,298;0,35;0,538;0,346
98;28;96;throat;neck;0,35;0,538;0,346;0,541;0,245;0,345
11;9;11;throat;collar;0,35;0,538;0,346;0,656;0,442;0,446
10;8;10;shoulder;back;0,562;0,286;0,406;0,438;0,353;0,336
11;10;11;shoulder;wing;0,562;0,286;0,406;0,562;0,255;0,389
9;6;9;shoulder;arm;0,562;0,286;0,406;0,552;0,285;0,469
6;3;6;shoulder;collarbone;0,562;0,286;0,406;0,42;0,427;0,306
3;3;3;shoulder;ear;0,562;0,286;0,406;0,469;0,216;0,231
3;3;3;elbow;hand;0,448;0,133;0,254;0,542;0,314;0,434
51;9;47;elbow;knee;0,448;0,133;0,254;0,52;0,245;0,396
8;6;8;elbow;wrist;0,448;0,133;0,254;0,706;0,34;0,265
6;6;6;elbow;arm;0,448;0,133;0,254;0,552;0,285;0,469
4;4;4;elbow;corner;0,448;0,133;0,254;0,4;0,296;0,366
13;7;12;wrist;hand;0,706;0,34;0,265;0,542;0,314;0,434
10;7;10;wrist;arm;0,706;0,34;0,265;0,552;0,285;0,469
9;7;9;claw;foot;0,26;0,6;0,598;0,49;0,29;0,254
243;55;236;claw;fingernail;0,26;0,6;0,598;0,418;0,415;0,153
8;7;8;claw;toe;0,26;0,6;0,598;0,406;0,221;0,293
4;4;4;claw;nail (tool);0,26;0,6;0,598;0,469;0,397;0,282
7;7;7;claw;finger;0,26;0,6;0,598;0,321;0,264;0,291
8;6;6;claw;hand;0,26;0,6;0,598;0,542;0,314;0,434
5;5;5;claw;leg;0,26;0,6;0,598;0,51;0,373;0,313
58;14;57;claw;fingernail or toenail;0,26;0,6;0,598;0,474;0,3975;0,2295
45;13;43;claw;paw;0,26;0,6;0,598;0,417;0,36;0,286
53;22;52;leg;thigh;0,51;0,373;0,313;0,469;0,433;0,588
358;52;349;leg;foot;0,51;0,373;0,313;0,49;0,29;0,254
33;8;33;leg;shin;0,51;0,373;0,313;0,459;0,5;0,231
30;12;28;leg;bone;0,51;0,373;0,313;0,337;0,37;0,413
3;3;3;leg;heel;0,51;0,373;0,313;0,48;0,35;0,385
4;3;4;leg;toe;0,51;0,373;0,313;0,406;0,221;0,293
6;5;6;leg;footprint;0,51;0,373;0,313;0,592;0,292;0,336
3;3;3;leg;egg;0,51;0,373;0,313;0,684;0,241;0,293
4;4;4;leg;liver;0,51;0,373;0,313;0,439;0,29;0,385
7;4;7;leg;tree;0,51;0,373;0,313;0,67;0,118;0,442
9;6;9;leg;paw;0,51;0,373;0,313;0,417;0,36;0,286
46;17;46;leg;foot or leg;0,51;0,373;0,313;0,5;0,3315;0,2835
83;13;81;thigh;hip;0,469;0,433;0,588;0,448;0,415;0,345
12;8;11;thigh;buttocks;0,469;0,433;0,588;0,458;0,677;0,365
4;4;4;thigh;foot;0,469;0,433;0,588;0,49;0,29;0,254
17;6;17;ankle;heel;0,5;0,274;0,234;0,48;0,35;0,385
4;4;4;ankle;knot;0,5;0,274;0,234;0,541;0,221;0,408
4;4;4;ankle;foot;0,5;0,274;0,234;0,49;0,29;0,254
3;3;3;ankle;knee;0,5;0,274;0,234;0,52;0,245;0,396
14;4;14;heel;foot;0,48;0,35;0,385;0,49;0,29;0,254
3;3;3;heel;knee;0,48;0,35;0,385;0,52;0,245;0,396
3;3;3;heel;bottom;0,48;0,35;0,385;0,417;0,37;0,291
135;29;133;toe;finger;0,406;0,221;0,293;0,321;0,264;0,291
5;5;5;toe;foot;0,406;0,221;0,293;0,49;0,29;0,254
3;3;3;toe;thumb;0,406;0,221;0,293;0,673;0,271;0,361
72;26;71;feather;wing;0,677;0,208;0,144;0,562;0,255;0,389
29;12;28;feather;leaf;0,677;0,208;0,144;0,583;0,156;0,294
111;23;108;feather;hair (body);0,677;0,208;0,144;0,582;0,186;0,286
37;17;34;feather;hair (head);0,677;0,208;0,144;0,582;0,186;0,286
23;5;23;feather;pen;0,677;0,208;0,144;0,622;0,194;0,25
17;8;17;feather;wool;0,677;0,208;0,144;0,583;0,132;0,345
8;5;8;feather;fin;0,677;0,208;0,144;0,333;0,34;0,377
30;18;30;feather;fur;0,677;0,208;0,144;0,583;0,392;0,315
68;16;67;feather;hair;0,677;0,208;0,144;0,582;0,186;0,286
97;24;90;chest;breast;0,52;0,429;0,481;0,753;0,429;0,5
10;8;10;chest;heart;0,52;0,429;0,481;0,827;0,5;0,693
5;3;5;chest;lung;0,52;0,429;0,481;0,51;0,292;0,629
4;4;4;chest;stomach;0,52;0,429;0,481;0,367;0,402;0,438
175;26;173;breast;milk;0,753;0,429;0,5;0,817;0,27;0,327
5;3;5;breast;rope;0,753;0,429;0,5;0,385;0,28;0,345
49;26;49;breast;nipple;0,753;0,429;0,5;0,48;0,786;0,415
8;4;8;breast;suck;0,753;0,429;0,5;0,344;0,706;0,377
3;3;3;nipple;seed;0,48;0,786;0,415;0,656;0,135;0,306
4;4;4;nipple;milk;0,48;0,786;0,415;0,817;0,27;0,327
9;5;9;lung;heart;0,51;0,292;0,629;0,827;0,5;0,693
6;4;6;lung;liver;0,51;0,292;0,629;0,439;0,29;0,385
6;4;5;lung;light (weight);0,51;0,292;0,629;0,771;0,32;0,519
10;5;10;lung;foam;0,51;0,292;0,629;0,698;0,23;0,204
27;9;26;liver;heart;0,439;0,29;0,385;0,827;0,5;0,693
3;3;3;liver;spleen;0,439;0,29;0,385;0,448;0,255;0,396
8;3;8;liver;inside;0,439;0,29;0,385;0,612;0,404;0,472
3;3;3;liver;seed;0,439;0,29;0,385;0,656;0,135;0,306
3;3;3;kidney;heart;0,448;0,363;0,38;0,827;0,5;0,693
3;3;3;kidney;bean;0,448;0,363;0,38;0,667;0,269;0,264
4;3;4;waist;middle;0,542;0,448;0,351;0,458;0,157;0,3
11;8;11;waist;back;0,542;0,448;0,351;0,438;0,353;0,336
13;10;13;waist;hip;0,542;0,448;0,351;0,448;0,415;0,345
17;5;17;waist;center or middle;0,542;0,448;0,351;0,5505;0,194;0,3655
7;3;6;waist;belt;0,542;0,448;0,351;0,541;0,322;0,445
6;3;6;waist;spade;0,542;0,448;0,351;0,469;0,667;0,529
3;3;3;waist;body;0,542;0,448;0,351;0,694;0,461;0,571
3;3;3;waist;stomach;0,542;0,448;0,351;0,367;0,402;0,438
31;11;30;hip;buttocks;0,448;0,415;0,345;0,458;0,677;0,365
20;12;18;buttocks;bottom;0,458;0,677;0,365;0,417;0,37;0,291
7;4;7;buttocks;tail;0,458;0,677;0,365;0,48;0,272;0,293
21;5;21;penis;tail;0,354;0,81;0,556;0,48;0,272;0,293
3;3;3;penis;seed;0,354;0,81;0,556;0,656;0,135;0,306
3;3;3;penis;bird;0,354;0,81;0,556;0,729;0,357;0,364
17;5;17;penis;egg;0,354;0,81;0,556;0,684;0,241;0,293
3;3;3;penis;vagina;0,354;0,81;0,556;0,551;0,87;0,5
12;9;11;breath or breathe;air;0,7585;0,3825;0,4845;0,708;0,163;0,427
7;4;6;breath or breathe;wind;0,7585;0,3825;0,4845;0,531;0,404;0,578
4;4;4;breath or breathe;heart;0,7585;0,3825;0,4845;0,827;0,5;0,693
4;4;4;breath or breathe;rest;0,7585;0,3825;0,4845;0,907;0,167;0,3
3;3;3;cough;sneeze;0,255;0,627;0,241;0,271;0,442;0,336
23;6;23;spit;vomit;0,149;0,545;0,436;0,073;0,569;0,188
6;3;6;spit;dribble;0,149;0,545;0,436;0,417;0,551;0,465
3;3;3;spit;saliva;0,149;0,545;0,436;0,214;0,265;0,236
4;3;4;vomit;dig;0,073;0,569;0,188;0,367;0,585;0,637
11;3;11;vomit;two;0,073;0,569;0,188;0,52;0,2;0,404
10;8;10;bite;cut;0,219;0,796;0,51;0,49;0,49;0,393
7;4;7;bite;drink;0,219;0,796;0,51;0,65;0,552;0,474
18;4;18;bite;itchy;0,219;0,796;0,51;0,334;0,726;0,296
44;17;44;bite;eat;0,219;0,796;0,51;0,731;0,5;0,464
30;12;29;bite;chew;0,219;0,796;0,51;0,52;0,49;0,404
3;3;3;bite;weave;0,219;0,796;0,51;0,604;0,265;0,172
3;3;3;bite;tear (shred);0,219;0,796;0,51;0,404;0,62;0,327
5;3;5;bite;dig;0,219;0,796;0,51;0,367;0,585;0,637
4;3;4;bite;pull;0,219;0,796;0,51;0,45;0,685;0,473
4;3;4;bite;kill;0,219;0,796;0,51;0,052;0,941;0,736
5;3;5;bite;sleep;0,219;0,796;0,51;0,719;0,09;0,339
7;5;7;lick;suck;0,47;0,482;0,33;0,344;0,706;0,377
14;8;13;dream (something);sleep;0,844;0,157;0,328;0,719;0,09;0,339
3;3;3;fart;shit (defecate);0,194;0,439;0,264;0;0,678;0,294
7;3;7;piss;urine;0,354;0,462;0,268;0,375;0,361;0,169
31;4;31;piss;shit (defecate);0,354;0,462;0,268;0;0,678;0,294
5;4;5;shit (defecate);faeces (excrement);0;0,678;0,294;0,184;0,476;0,175
154;16;153;bathe;wash;0,677;0,294;0,371;0,635;0,377;0,297
4;3;4;bathe;dive;0,677;0,294;0,371;0,583;0,531;0,5
23;4;23;bathe;bathe (someone);0,677;0,294;0,371;0,677;0,294;0,371
7;4;7;bathe;wash (oneself);0,677;0,294;0,371;0,635;0,377;0,297
10;6;10;pregnant;heavy;0,765;0,773;0,537;0,25;0,454;0,6
28;11;28;pregnant;conceive;0,765;0,773;0,537;0,708;0,538;0,7
19;14;19;be dead or die;corpse;0,031;0,765;0,259;0,094;0,657;0,232
