WordWeight;FamilyWeight;LanguageWeight;from_word;to_word;Valence.x;Arousal.x;Dominance.x;Valence.y;Arousal.y;Dominance.y
6;3;5;short;round;5,67;2,62;4,39;5,89;2,5;4,78
17;14;16;wide;thick;4,58;3,05;6,2;4,63;3,13;5,72
11;6;10;wide;flat;4,58;3,05;6,2;4,43;3,04;4
12;5;11;narrow;thin;4,95;4,53;5,19;5,47;4,5;5,33
39;26;37;narrow;thin (of shape of object);4,95;4,53;5,19;5,47;4,5;5,33
5;5;5;narrow;thin (slim);4,95;4,53;5,19;5,47;4,5;5,33
5;3;5;narrow;fine or thin;4,95;4,53;5,19;5,47;4,5;5,33
9;4;9;thick;heavy;4,63;3,13;5,72;4,78;3,65;3,61
9;4;9;thick;dense;4,63;3,13;5,72;4,68;3,59;5,08
11;4;11;thick;fat (obese);4,63;3,13;5,72;2,74;3,89;4
5;5;5;thick;fat (organic substance);4,63;3,13;5,72;2,74;3,89;4
4;4;4;thick;full;4,63;3,13;5,72;6;3,48;6,06
10;8;10;thin (of shape of object);shallow;5,47;4,5;5,33;3,86;3;5,95
6;5;5;thin (of shape of object);weak;5,47;4,5;5,33;2,95;4,9;5,32
5;5;5;thin (of shape of object);flat;5,47;4,5;5,33;4,43;3,04;4
24;7;23;thin (of shape of object);fine or thin;5,47;4,5;5,33;5,47;4,5;5,33
11;5;11;thin (of shape of object);thin (slim);5,47;4,5;5,33;5,47;4,5;5,33
6;3;6;deep;difficult;5,44;3,9;4,94;3,78;4,45;3,78
5;4;5;deep;bottom;5,44;3,9;4,94;3,61;3,19;3,44
11;3;11;deep;dark;5,44;3,9;4,94;5,08;4,09;4,61
3;3;3;shallow;dry;3,86;3;5,95;4,86;3,8;6,21
7;4;7;shallow;flat;3,86;3;5,95;4,43;3,04;4
48;12;48;flat;smooth;4,43;3,04;4;6,42;2,76;6,26
4;3;4;flat;similar;4,43;3,04;4;5,86;3,43;5,8
8;4;8;flat;correct (right);4,43;3,04;4;6,94;3,48;7,06
3;3;3;flat;plate;4,43;3,04;4;4,8;3,18;5,79
5;3;5;flat;board;4,43;3,04;4;5,33;3,52;5,37
4;4;4;flat;floor;4,43;3,04;4;5,14;3,33;6,39
3;3;3;flat;field;4,43;3,04;4;5,73;3,84;5,74
7;5;7;crooked;hook;3,17;4,18;3,18;4;4;5,68
12;3;12;crooked;wrong;3,17;4,18;3,18;3,24;5,29;3,39
49;14;44;crooked;bend;3,17;4,18;3,18;5,75;4,4;6
4;3;4;crooked;lame;3,17;4,18;3,18;3,2;2,74;3,45
3;3;3;crooked;mistake;3,17;4,18;3,18;2,89;4,93;4,69
5;3;5;hook;anchor;4;4;5,68;5,16;3,32;5,29
9;6;8;hook;pitchfork;4;4;5,68;3,53;4,35;4,6
4;3;4;hook;needle (for sewing);4;4;5,68;3,97;4,36;5,12
8;6;8;round;wheel;5,89;2,5;4,78;5,9;4;6,16
59;22;58;round;circle;5,89;2,5;4,78;5,76;3,33;5,38
20;15;20;round;ball;5,89;2,5;4,78;6,14;3,48;5,47
3;3;3;round;egg;5,89;2,5;4,78;5,95;3,28;5,74
28;10;28;circle;wheel;5,76;3,33;5,38;5,9;4;6,16
14;5;14;circle;ring;5,76;3,33;5,38;7,09;4,43;5,44
17;11;17;circle;ball;5,76;3,33;5,38;6,14;3,48;5,47
12;9;12;line;thread;4,82;3,24;4,89;5,5;3,87;5,5
12;7;12;line;rope;4,82;3,24;4,89;5,05;4,58;5,62
40;10;37;line;stroke (of pen);4,82;3,24;4,89;4,19;4,95;4,19
5;4;4;hole;grave;5,28;2,95;3,72;2,4;4,54;3,73
11;10;10;hole;ditch;5,28;2,95;3,72;3,2;3,81;5,42
7;3;7;hole;window;5,28;2,95;3,72;6,47;3,27;5,39
5;3;5;hole;mouth;5,28;2,95;3,72;5,59;4,14;6
3;3;3;hole;nostril;5,28;2,95;3,72;3,58;3,43;4,58
4;3;4;hole;trap (pitfall);5,28;2,95;3,72;3,24;4,36;3,78
4;3;4;hole;bury;5,28;2,95;3,72;1,95;5,55;4,79
11;6;11;hole;lair;5,28;2,95;3,72;5;5,35;5,12
7;5;7;hole;pit (pothole);5,28;2,95;3,72;3,85;3,5;4,04
4;4;4;similar;manner;5,86;3,43;5,8;5,86;3,52;5,45
19;11;18;similar;seem;5,86;3,43;5,8;5,45;3,24;4,53
19;6;16;change;change (become different);5,09;4,05;5,81;5,09;4,05;5,81
3;3;3;count;know (something);5,89;2,3;5,17;6,82;3,24;5,78
3;3;3;count;say;5,89;2,3;5,17;5,91;4,43;6,88
50;6;48;count;think (believe);5,89;2,3;5,17;6,68;3,75;6,5
64;17;63;count;read;5,89;2,3;5,17;6,73;3,7;6,11
15;3;14;count;tell;5,89;2,3;5,17;5,27;3,86;4,94
4;3;4;count;think (reflect);5,89;2,3;5,17;6,68;3,75;6,5
3;3;3;count;number;5,89;2,3;5,17;5,59;3,5;6,13
51;14;49;count;calculate;5,89;2,3;5,17;4,89;3,18;6,39
9;4;9;crowd;people;4,48;5,15;5,21;5,7;3,77;5,4
9;3;9;full;swell;6;3,48;6,06;5,05;4,56;5,59
4;3;4;full;father;6;3,48;6,06;6,88;3,68;5,19
7;5;7;empty;dry;3,78;2,25;3,61;4,86;3,8;6,21
7;3;7;empty;naked;3,78;2,25;3,61;6,21;5,58;5,6
4;3;4;part;cloth;4,77;3,36;5,21;6,2;2,58;5,4
4;3;4;part;end (of space);4,77;3,36;5,21;4,73;3,95;4,41
5;4;5;part;slice;4,77;3,36;5,21;5,05;3,5;5,05
25;13;24;part;piece;4,77;3,36;5,21;5,23;3,57;5,11
5;5;5;first;begin or start;7,33;4,9;6,38;6,425;3,83;5,61
3;3;3;first;beginning;7,33;4,9;6,38;6,39;3;5,72
3;3;3;second;third;5,23;3,48;5,35;5;2,64;5,61
6;4;6;second;two;5,23;3,48;5,35;6,3;3,33;5,05
19;3;19;second;other;5,23;3,48;5,35;5,41;3,48;6
40;19;39;pair;two;5,95;3,35;6,68;6,3;3,33;5,05
10;5;9;third;three;5;2,64;5,61;5,43;3,38;5,45
17;13;17;time;day (not night);5,6;3,41;4,36;6,36;3,62;5,59
37;19;33;time;hour;5,6;3,41;4,36;5,05;3,38;6,25
40;15;33;time;season;5,6;3,41;4,36;6,71;3,2;6,16
47;7;39;time;age;5,6;3,41;4,36;5,78;3,71;4,67
54;17;51;time;weather;5,6;3,41;4,36;6,05;4,21;4,37
4;4;4;time;clock;5,6;3,41;4,36;5,65;3,35;5,24
4;4;4;time;day (24 hours);5,6;3,41;4,36;6,36;3,62;5,59
88;29;88;age;year;5,78;3,71;4,67;5,75;3,33;5,81
5;4;5;age;summer;5,78;3,71;4,67;7,5;5,48;6,61
6;4;6;age;old;5,78;3,71;4,67;3,19;4,48;4,22
12;3;11;age;season;5,78;3,71;4,67;6,71;3,2;6,16
3;3;3;age;weather;5,78;3,71;4,67;6,05;4,21;4,37
4;3;4;age;life;5,78;3,71;4,67;6,68;5,59;5,89
57;15;51;new;young;7,68;5,14;5,22;6,31;4,09;5,6
4;3;4;new;blood;7,68;5,14;5,22;3,48;5,76;3,94
8;5;8;new;raw;7,68;5,14;5,22;4,37;5,14;4,79
6;5;5;new;clean;7,68;5,14;5,22;7,09;3,57;6,11
7;5;7;new;good;7,68;5,14;5,22;7,89;3,66;6,41
13;8;13;new;fresh;7,68;5,14;5,22;6,67;2,35;6,28
4;3;4;new;news;7,68;5,14;5,22;4,96;4,61;4,48
10;6;10;young;child (young human);6,31;4,09;5,6;7,2;5,33;5,2
9;8;9;young;boy;6,31;4,09;5,6;5,84;4,11;5,5
6;4;6;young;soft;6,31;4,09;5,6;7,13;3,04;6,1
3;3;3;young;son;6,31;4,09;5,6;6,91;4,43;5
5;5;5;young;baby;6,31;4,09;5,6;6,67;4,97;4,94
5;3;5;old;ripe;3,19;4,48;4,22;5,57;4,78;5,72
5;5;5;old;husband;3,19;4,48;4,22;7,41;4,38;5,72
3;3;3;old;rotten;3,19;4,48;4,22;2,43;4,9;3,37
3;3;3;old;dirty;3,19;4,48;4,22;3,17;5,05;5,05
37;7;34;old;old (aged);3,19;4,48;4,22;3,19;4,48;4,22
7;3;7;late;night;3,32;5,57;4,22;6,68;3,57;5,22
38;20;37;late;afternoon;3,32;5,57;4,22;6,68;3,48;5,71
7;6;7;late;evening;3,32;5,57;4,22;7,09;3,1;5,22
19;8;18;late;slow;3,32;5,57;4,22;4;2,89;5,39
24;4;22;slow;silence;4;2,89;5,39;5,25;3,48;6,26
5;3;4;slow;soft;4;2,89;5,39;7,13;3,04;6,1
5;5;5;slow;quiet;4;2,89;5,39;6,47;1,95;5,8
53;12;47;hurry;bolt (move in haste);4,32;5,62;4,56;3,9;4,55;4,64
3;3;3;hurry;urge (someone);4,32;5,62;4,56;5,11;5,29;4,5
5;3;5;begin or start;head;6,425;3,83;5,61;5,86;4,45;5,56
52;21;47;cease;finish;3,95;3,64;5,17;6,41;3,81;6,44
12;4;11;cease;end (of time);3,95;3,64;5,17;4,73;3,95;4,41
9;4;9;cease;rest;3,95;3,64;5,17;7,86;2,29;5,78
4;3;4;cease;hear;3,95;3,64;5,17;6,68;3,62;6,71
5;3;5;cease;divorce;3,95;3,64;5,17;2,49;5,39;4,02
4;3;4;cease;cut;3,95;3,64;5,17;3,9;5,07;4,55
6;4;6;ready;good;6,64;3,9;6,06;7,89;3,66;6,41
3;3;3;ready;ripe;6,64;3,9;6,06;5,57;4,78;5,72
3;3;3;ready;finish;6,64;3,9;6,06;6,41;3,81;6,44
27;10;26;dawn;morning;6,74;3,1;4,98;6,41;3,95;6,35
3;3;3;dawn;day (not night);6,74;3,1;4,98;6,36;3,62;5,59
4;3;4;dawn;bright;6,74;3,1;4,98;6,84;5;6,38
12;4;11;midday;lunch;5,37;3,63;4,9;6,64;3,57;6,44
8;3;8;midday;dinner (supper);5,37;3,63;4,9;6,4;3,85;6,05
7;5;7;midday;day (not night);5,37;3,63;4,9;6,36;3,62;5,59
7;4;7;midday;afternoon;5,37;3,63;4,9;6,68;3,48;5,71
4;3;4;hour;sun;5,05;3,38;6,25;6,92;4,64;4,98
120;13;119;hour;clock;5,05;3,38;6,25;5,65;3,35;5,24
8;6;8;hour;season;5,05;3,38;6,25;6,71;3,2;6,16
8;8;8;clock;sun;5,65;3,35;5,24;6,92;4,64;4,98
8;6;8;season;weather;6,71;3,2;6,16;6,05;4,21;4,37
8;6;8;season;year;6,71;3,2;6,16;5,75;3,33;5,81
7;5;6;season;day (not night);6,71;3,2;6,16;6,36;3,62;5,59
6;4;5;smell (stink);feel;6,39;5,24;5,44;6,27;4,05;5,5
4;3;3;smell (stink);hear;6,39;5,24;5,44;6,68;3,62;6,71
53;22;50;smell (stink);smell (perceive);6,39;5,24;5,44;6,39;5,24;5,44
21;15;21;smell (stink);sniff;6,39;5,24;5,44;5,1;4,95;5,92
7;7;7;smell (stink);fragrant;6,39;5,24;5,44;7,05;4,85;6
3;3;3;smell (stink);rotten;6,39;5,24;5,44;2,43;4,9;3,37
45;16;45;taste (something);try;6,63;4,56;7,33;5,64;4;5,94
12;6;11;taste (something);hear;6,63;4,56;7,33;6,68;3,62;6,71
9;7;8;taste (something);feel;6,63;4,56;7,33;6,27;4,05;5,5
14;3;14;taste (something);touch;6,63;4,56;7,33;6,64;4,9;6,24
5;5;5;taste (something);smell (perceive);6,63;4,56;7,33;6,39;5,24;5,44
6;4;6;taste (something);imitate;6,63;4,56;7,33;5,44;3,95;5,04
56;12;55;salty;bitter;5,1;3,94;5,14;3,63;4,64;4,58
8;7;8;salty;sweet;5,1;3,94;5,14;7,77;4,14;6,12
18;12;17;salty;sour;5,1;3,94;5,14;3,95;4,95;4,34
25;13;25;salty;salt;5,1;3,94;5,14;6,05;4,53;6,04
50;22;45;bitter;sour;3,63;4,64;4,58;3,95;4,95;4,34
12;3;11;bitter;sharp;3,63;4,64;4,58;5,24;6;4,92
3;3;3;bitter;difficult;3,63;4,64;4,58;3,78;4,45;3,78
3;3;3;sour;rotten;3,95;4,95;4,34;2,43;4,9;3,37
109;48;107;hear;listen;6,68;3,62;6,71;6,91;3,76;5,56
22;15;22;hear;smell (perceive);6,68;3,62;6,71;6,39;5,24;5,44
14;4;14;hear;think;6,68;3,62;6,71;6,68;3,75;6,5
37;13;35;hear;know (something);6,68;3,62;6,71;6,82;3,24;5,78
9;4;9;hear;see;6,68;3,62;6,71;6,27;3,9;6
10;7;10;hear;ear;6,68;3,62;6,71;5,86;3,5;6,74
33;20;32;hear;obey;6,68;3,62;6,71;5,13;4,1;4,43
5;3;5;hear;name;6,68;3,62;6,71;5,62;3,04;5,14
25;14;23;hear;feel;6,68;3,62;6,71;6,27;4,05;5,5
53;30;52;hear;understand;6,68;3,62;6,71;6,68;3,52;6,71
3;3;3;hear;believe;6,68;3,62;6,71;7,05;3,33;6,56
5;4;5;hear;ask (inquire);6,68;3,62;6,71;5,95;3,48;6,29
11;4;11;hear;feel (tactually);6,68;3,62;6,71;6,27;4,05;5,5
4;3;4;hear;sing;6,68;3,62;6,71;7,5;4,1;6,67
168;22;160;sound or noise;voice;3,36;5,75;5,47;6,5;3,25;6,22
9;5;9;sound or noise;word;3,36;5,75;5,47;5,77;4;6,22
3;3;3;sound or noise;shout;3,36;5,75;5,47;5;6,29;5,85
7;3;7;sound or noise;language;3,36;5,75;5,47;6,38;3,7;7,37
3;3;3;sound or noise;speak;3,36;5,75;5,47;5,91;4,19;5,89
10;6;9;sound or noise;noise;3,36;5,75;5,47;3,36;5,75;5,47
35;10;33;sound or noise;tone (music);3,36;5,75;5,47;5,47;3,67;5,18
9;6;9;silence;peace;5,25;3,48;6,26;7,75;4,65;7,17
124;30;121;see;look;6,27;3,9;6;5,95;3,76;5,88
3;3;3;see;say;6,27;3,9;6;5,91;4,43;6,88
3;3;3;see;sew;6,27;3,9;6;5,67;4,35;5,77
7;6;7;see;understand;6,27;3,9;6;6,68;3,52;6,71
3;3;3;see;sleep;6,27;3,9;6;7,22;3,6;5,3
36;15;34;see;know (something);6,27;3,9;6;6,82;3,24;5,78
3;3;3;see;dig;6,27;3,9;6;5,28;3,67;4,67
5;3;5;see;eat;6,27;3,9;6;7,1;4,38;7,26
4;3;4;see;think (reflect);6,27;3,9;6;6,68;3,75;6,5
5;4;5;see;think (believe);6,27;3,9;6;6,68;3,75;6,5
6;3;6;see;house;6,27;3,9;6;7,19;3,95;6,41
24;17;23;see;meet;6,27;3,9;6;6,09;3,71;5,89
4;3;4;see;eye;6,27;3,9;6;6,18;3,95;5,72
3;3;3;see;try;6,27;3,9;6;5,64;4;5,94
6;3;6;see;seem;6,27;3,9;6;5,45;3,24;4,53
3;3;3;see;guard;6,27;3,9;6;5,89;3,6;4,06
8;5;8;see;notice (something);6,27;3,9;6;5,94;3,38;5,11
29;7;29;see;watch;6,27;3,9;6;5,45;3,37;6,55
4;3;4;see;bite;6,27;3,9;6;3,52;5,1;6,58
4;4;4;look;try;5,95;3,76;5,88;5,64;4;5,94
4;4;4;look;eye;5,95;3,76;5,88;6,18;3,95;5,72
12;3;12;look;preserve;5,95;3,76;5,88;4,9;3;6
4;4;4;look;understand;5,95;3,76;5,88;6,68;3,52;6,71
5;3;5;look;read;5,95;3,76;5,88;6,73;3,7;6,11
45;13;44;look;watch;5,95;3,76;5,88;5,45;3,37;6,55
5;4;5;show;seem;5,91;4,1;5,83;5,45;3,24;4,53
8;5;5;show;explain;5,91;4,1;5,83;5,41;4;6,22
12;5;11;show;teach;5,91;4,1;5,83;7,06;3,47;5,78
7;5;6;show;announce;5,91;4,1;5,83;5,52;3,65;5,48
3;3;3;show;learn;5,91;4,1;5,83;6,85;4,8;7
5;5;5;show;visible;5,91;4,1;5,83;5,76;4,15;6,12
3;3;3;shine;light (ignite);7,27;5,19;5,96;6,55;3,52;5,89
10;5;10;shine;light (color);7,27;5,19;5,96;6,55;3,52;5,89
21;16;20;shine;bright;7,27;5,19;5,96;6,84;5;6,38
13;6;12;bright;white;6,84;5;6,38;6,18;3,35;5,71
96;12;83;bright;light (color);6,84;5;6,38;6,55;3,52;5,89
44;8;39;bright;clear;6,84;5;6,38;6,14;2,71;6,17
8;5;8;bright;clean;6,84;5;6,38;7,09;3,57;6,11
3;3;3;bright;anger;6,84;5;6,38;2,5;5,93;5,14
3;3;3;bright;smooth;6,84;5;6,38;6,42;2,76;6,26
5;4;5;bright;lightning;6,84;5;6,38;5,34;6,75;4
97;37;95;dark;black;5,08;4,09;4,61;5,4;3,58;5,48
48;16;47;dark;night;5,08;4,09;4,61;6,68;3,57;5,22
9;8;9;dark;dirty;5,08;4,09;4,61;3,17;5,05;5,05
27;8;22;dark;obscure;5,08;4,09;4,61;5,15;3,1;4,48
3;3;3;dark;red;5,08;4,09;4,61;5,67;5,02;5,2
3;3;3;dark;blue;5,08;4,09;4,61;6,53;3,69;5,79
10;4;10;dark;blind;5,08;4,09;4,61;2,8;3,73;3,04
25;14;24;touch;feel;6,64;4,9;6,24;6,27;4,05;5,5
3;3;3;touch;try;6,64;4,9;6,24;5,64;4;5,94
9;7;9;touch;catch;6,64;4,9;6,24;5,64;4;5,47
7;4;7;touch;move (affect emotionally);6,64;4,9;6,24;4,95;4,24;5,12
3;3;3;touch;trap (catch);6,64;4,9;6,24;3,24;4,36;3,78
24;6;24;pinch;press;3,5;4,44;4,77;5,39;2,8;4,78
3;3;3;pinch;scrape;3,5;4,44;4,77;3,74;4,5;4,41
28;8;26;pinch;squeeze;3,5;4,44;4,77;4,85;3,91;6
3;3;3;pinch;tear (shred);3,5;4,44;4,77;3,14;4,8;5,68
4;3;4;pinch;rub;3,5;4,44;4,77;6,63;4,35;6,78
3;3;3;pinch;bite;3,5;4,44;4,77;3,52;5,1;6,58
34;6;34;feel;know (something);6,27;4,05;5,5;6,82;3,24;5,78
13;9;13;feel;smell (perceive);6,27;4,05;5,5;6,39;5,24;5,44
3;3;3;feel;guess;6,27;4,05;5,5;5,18;3,86;4,89
5;5;5;feel;try;6,27;4,05;5,5;5,64;4;5,94
14;8;14;feel;understand;6,27;4,05;5,5;6,68;3,52;6,71
4;3;3;feel;think (believe);6,27;4,05;5,5;6,68;3,75;6,5
3;3;3;feel;obey;6,27;4,05;5,5;5,13;4,1;4,43
3;3;3;feel;believe;6,27;4,05;5,5;7,05;3,33;6,56
10;7;9;feel;listen;6,27;4,05;5,5;6,91;3,76;5,56
28;5;26;hard;rough;4,35;4,5;4,96;3,68;5,43;4,88
24;10;22;hard;difficult;4,35;4,5;4,96;3,78;4,45;3,78
21;16;21;hard;mighty or powerful or strong;4,35;4,5;4,96;6,635;5,275;6,745
14;7;14;hard;strong;4,35;4,5;4,96;6,81;5,14;6,54
25;11;24;hard;solid;4,35;4,5;4,96;5,65;2,36;6,15
22;14;20;soft;smooth;7,13;3,04;6,1;6,42;2,76;6,26
5;5;5;soft;easy;7,13;3,04;6,1;7,47;3,82;6,79
21;11;20;soft;weak;7,13;3,04;6,1;2,95;4,9;5,32
23;7;23;soft;gentle;7,13;3,04;6,1;7,42;3,17;6,95
6;4;6;smooth;slip;6,42;2,76;6,26;4,33;4,7;3,81
13;3;13;smooth;correct (right);6,42;2,76;6,26;6,94;3,48;7,06
3;3;3;smooth;blunt;6,42;2,76;6,26;4,65;4,61;5,63
5;4;4;sharp;rough;5,24;6;4,92;3,68;5,43;4,88
20;6;20;blunt;blind;4,65;4,61;5,63;2,8;3,73;3,04
4;3;4;blunt;stupid;4,65;4,61;5,63;2,84;4,34;4,03
31;8;31;wet;raw;5,64;5;6,11;4,37;5,14;4,79
9;5;9;wet;rotten;5,64;5;6,11;2,43;4,9;3,37
4;3;4;wet;dirty;5,64;5;6,11;3,17;5,05;5,05
18;10;16;wet;damp;5,64;5;6,11;4,05;2,8;3,95
12;4;10;wet;water;5,64;5;6,11;7;3,71;6,12
9;3;9;wet;cold;5,64;5;6,11;4,32;3,55;5,17
10;3;10;dry;thin (slim);4,86;3,8;6,21;5,47;4,5;5,33
33;3;33;dry;thirsty;4,86;3,8;6,21;4,48;4,08;6,2
3;3;3;dry;cold;4,86;3,8;6,21;4,32;3,55;5,17
86;22;80;hot;warm;5,73;4,76;5;7,5;3,35;6,33
10;6;10;hot;fire;5,73;4,76;5;4,32;6,05;4,57
3;3;3;hot;drink;5,73;4,76;5;6,67;5,19;5,87
24;14;23;hot;fever;5,73;4,76;5;2,92;5,02;3,12
9;3;9;hot;painful or sick;5,73;4,76;5;2,435;5,095;3,335
22;9;22;hot;heat;5,73;4,76;5;4,77;5,75;5,89
13;6;13;hot;hot or warm;5,73;4,76;5;6,615;4,055;5,665
5;5;5;warm;heat;7,5;3,35;6,33;4,77;5,75;5,89
21;8;20;clean;clear;7,09;3,57;6,11;6,14;2,71;6,17
32;7;28;clean;holy;7,09;3,57;6,11;6,06;3,37;4,78
16;8;15;clean;good;7,09;3,57;6,11;7,89;3,66;6,41
12;8;11;clean;beautiful;7,09;3,57;6,11;7,61;5,71;6,17
8;7;8;clean;light (color);7,09;3,57;6,11;6,55;3,52;5,89
5;3;5;clean;innocent;7,09;3,57;6,11;6,55;4,4;5,92
14;8;14;clean;white;7,09;3,57;6,11;6,18;3,35;5,71
3;3;3;clean;fresh;7,09;3,57;6,11;6,67;2,35;6,28
3;3;3;dirty;night;3,17;5,05;5,05;6,68;3,57;5,22
59;21;59;dirty;black;3,17;5,05;5,05;5,4;3,58;5,48
14;12;14;dirty;ugly;3,17;5,05;5,05;2,47;4,43;3,86
7;6;7;dirty;bad;3,17;5,05;5,05;3,24;4,86;3,56
44;6;40;dirty;dirt;3,17;5,05;5,05;4,5;3,44;4,7
84;22;76;soul;ghost;6,61;4,3;6,56;4,23;5,7;4,47
27;14;24;soul;heart;6,61;4,3;6,56;6,95;5,07;5,43
16;6;12;soul;breath or breathe;6,61;4,3;6,56;6,89;2,475;6
22;10;19;soul;mind;6,61;4,3;6,56;6,7;5,05;6,09
3;3;3;soul;chest;6,61;4,3;6,56;5,18;4,95;6,58
7;4;6;soul;be alive or life;6,61;4,3;6,56;6,68;5,59;5,89
8;7;8;soul;demon;6,61;4,3;6,56;3;5,34;3,4
9;3;8;soul;life;6,61;4,3;6,56;6,68;5,59;5,89
5;5;5;surprised;fear (fright);6,57;5,95;4,72;2,93;6,14;3,32
4;4;4;happy;good;8,47;6,05;7,21;7,89;3,66;6,41
3;3;3;happy;mighty or powerful or strong;8,47;6,05;7,21;6,635;5,275;6,745
3;3;3;happy;healthy;8,47;6,05;7,21;7,76;4,19;7
4;4;4;happy;love;8,47;6,05;7,21;8;5,36;5,92
61;24;59;laugh;smile;7,56;6,62;7,39;7,89;4,62;7,72
3;3;3;laugh;cloth;7,56;6,62;7,39;6,2;2,58;5,4
9;5;9;laugh;laughter;7,56;6,62;7,39;8,05;5,39;7,02
3;3;3;play;speak;7,55;3,81;6,29;5,91;4,19;5,89
14;6;14;play;dance;7,55;3,81;6,29;7,27;5,48;6,28
7;5;7;play;game;7,55;3,81;6,29;6,79;5,05;5,84
7;5;7;love;good;8;5,36;5,92;7,89;3,66;6,41
39;11;39;love;like;8;5,36;5,92;7,44;4,4;6,28
44;24;40;love;want;8;5,36;5,92;6;5,29;5,39
8;5;8;love;pity;8;5,36;5,92;3,18;4,07;4,52
4;4;4;love;need (noun);8;5,36;5,92;5,45;3,67;5,06
3;3;3;love;ask (request);8;5,36;5,92;5,95;3,48;6,29
46;9;46;kiss;suck;7,78;6,05;6,52;3,71;5,6;5,47
5;4;5;kiss;drink;7,78;6,05;6,52;6,67;5,19;5,87
6;4;5;kiss;embrace;7,78;6,05;6,52;7;5,82;6,58
11;3;11;kiss;smell (perceive);7,78;6,05;6,52;6,39;5,24;5,44
6;3;6;kiss;sniff;7,78;6,05;6,52;5,1;4,95;5,92
35;9;25;pain;grief;2;6,27;3,47;2,33;4,95;3,26
113;18;110;pain;sick;2;6,27;3,47;2,29;4,67;2,84
21;9;20;pain;wound;2;6,27;3,47;3,24;4,65;3,64
3;3;3;pain;anxiety;2;6,27;3,47;2,38;4,78;3,39
3;3;3;pain;bruise;2;6,27;3,47;3,24;4,04;3,78
21;10;20;pain;disease;2;6,27;3,47;1,68;5,5;2,8
4;3;4;pain;ache;2;6,27;3,47;3,27;4,3;4
15;6;15;grief;regret;2,33;4,95;3,26;3,41;4,9;5,63
17;9;16;grief;anxiety;2,33;4,95;3,26;2,38;4,78;3,39
7;3;6;grief;pity;2,33;4,95;3,26;3,18;4,07;4,52
7;3;7;anxiety;danger;2,38;4,78;3,39;2,66;5,84;3,64
11;5;10;anxiety;fear (fright);2,38;4,78;3,39;2,93;6,14;3,32
3;3;3;anxiety;think (believe);2,38;4,78;3,39;6,68;3,75;6,5
8;8;8;regret;pity;3,41;4,9;5,63;3,18;4,07;4,52
4;3;4;cry;tooth;3,22;5,45;2,56;5,06;3,52;4,89
16;12;16;cry;howl;3,22;5,45;2,56;5,29;5,6;5,28
4;4;4;cry;shout;3,22;5,45;2,56;5;6,29;5,85
5;5;5;cry;shriek;3,22;5,45;2,56;3,45;5,37;4
8;7;8;cry;groan;3,22;5,45;2,56;3,9;4,17;5,5
3;3;3;cry;tear (of eye);3,22;5,45;2,56;3,14;4,8;5,68
7;4;7;anger;hate;2,5;5,93;5,14;1,96;6,26;4,47
4;4;4;anger;bad;2,5;5,93;5,14;3,24;4,86;3,56
8;5;8;anger;quarrel;2,5;5,93;5,14;2,84;5,39;4,76
4;3;4;anger;envy;2,5;5,93;5,14;3,05;4,35;3,16
4;4;4;envy;hate;3,05;4,35;3,16;1,96;6,26;4,47
15;10;15;proud;boast;7;5,55;7,09;4,24;4,36;6,33
38;9;36;dare;brave;4,67;5,6;4,17;7,38;4,95;6,84
3;3;3;dare;try;4,67;5,6;4,17;5,64;4;5,94
16;6;15;brave;mighty or powerful or strong;7,38;4,95;6,84;6,635;5,275;6,745
3;3;3;brave;male (of person);7,38;4,95;6,84;6,91;4,5;5,89
3;3;3;brave;male (of animal);7,38;4,95;6,84;6,91;4,5;5,89
49;6;48;fear (fright);danger;2,93;6,14;3,32;2,66;5,84;3,64
3;3;3;danger;bad;2,66;5,84;3,64;3,24;4,86;3,56
43;7;36;want;intention;6;5,29;5,39;5,58;3,91;6,81
11;10;11;want;need (noun);6;5,29;5,39;5,45;3,67;5,06
15;6;15;want;ask (request);6;5,29;5,39;5,95;3,48;6,29
4;3;4;want;say;6;5,29;5,39;5,91;4,43;6,88
5;4;4;want;think (believe);6;5,29;5,39;6,68;3,75;6,5
5;3;5;want;speak;6;5,29;5,39;5,91;4,19;5,89
5;3;4;want;try;6;5,29;5,39;5,64;4;5,94
9;5;9;want;hope;6;5,29;5,39;7,48;5,29;6,78
3;3;3;want;think (reflect);6;5,29;5,39;6,68;3,75;6,5
17;6;17;want;like;6;5,29;5,39;7,44;4,4;6,28
3;3;3;want;hope (something);6;5,29;5,39;7,48;5,29;6,78
3;3;3;choose;catch;6;3,6;6,83;5,64;4;5,47
24;4;24;hope;believe;7,48;5,29;6,78;7,05;3,33;6,56
13;6;12;faithful;true;7,95;4,48;7,29;7,51;4,98;7
12;5;10;faithful;correct (right);7,95;4,48;7,29;6,94;3,48;7,06
16;6;16;faithful;certain;7,95;4,48;7,29;6,11;3;6,78
50;19;49;true;correct (right);7,51;4,98;7;6,94;3,48;7,06
6;3;6;true;right;7,51;4,98;7;7,32;5;7,16
38;26;37;true;certain;7,51;4,98;7;6,11;3;6,78
3;3;3;true;good;7,51;4,98;7;7,89;3,66;6,41
3;3;3;true;clear;7,51;4,98;7;6,14;2,71;6,17
9;7;9;true;truth;7,51;4,98;7;7,19;3,88;6,95
43;14;42;lie (mislead);deceit;2,39;4,81;4,72;2,89;5,62;4,24
