Word;Valence_lang;Arousal_lang;Dominance_lang;Valence_fam;Arousal_fam;Dominance_fam;Valence_mean;Arousal_mean;Dominance_mean;Valence;Arousal;Dominance
part;0,534837037037037;0,377779881656805;0,452665044926583;0,528839252336448;0,386084112149532;0,453621495327102;0,535447580645161;0,391435483870968;0,447536290322581;0,663;0,278;0,36
fragment;0,483916666666667;0,345416666666667;0,420483333333333;0,463241379310345;0,383965517241379;0,422034482758621;0,472388888888889;0,365333333333333;0,408166666666667;0,211;0,316;0,429
lump;0,514063333333333;0,41366141025641;0,436485128205128;0,522055769230769;0,415392307692308;0,441666346153846;0,520233333333333;0,408945454545455;0,452968181818182;0,438;0,337;0,463
piece;0,508524193548387;0,335362282878412;0,413907568238213;0,505383333333333;0,34385;0,416458333333333;0,520191176470588;0,354911764705882;0,433610294117647;0,646;0,245;0,367
photo;0,656473684210526;0,386052631578947;0,423842105263158;0,6442;0,3912;0,423066666666667;0,6255;0,386833333333333;0,424333333333333;0,729;0,327;0,431
painting;0,7038;0,324115428571429;0,380177142857143;0,686373076923077;0,308030769230769;0,397140384615385;0,686505050505051;0,298262626262626;0,404171717171717;0,792;0,324;0,333
maybe;0,57096544229788;0,327153552105029;0,395232362136185;0,569871493646134;0,332603035367133;0,432650241153392;0,582534074951276;0,337332003059963;0,445004218662619;NA;NA;NA
pen;0,54728;0,377975135135135;0,423450810810811;0,542272592592593;0,366151111111111;0,426728888888889;0,549105590062112;0,359027950310559;0,420549689440994;0,622;0,194;0,25
gum;0,460099700897308;0,370407111997341;0,378118644067797;0,442024024024023;0,327180180180178;0,342552552552551;0,443575757575758;0,329963636363636;0,343369696969697;0,573;0,227;0,213
bucket;0,469714285714286;0,239666666666667;0,25;0,488444444444444;0,297222222222222;0,319111111111111;0,4936;0,3086;0,3182;0,408;0,167;0,336
leaf;0,473307692307692;0,330211538461538;0,396115384615385;0,506;0,317740740740741;0,410259259259259;0,5125625;0,309;0,392;0,583;0,156;0,294
overseer;0,5986;0,553766666666667;0,7488;0,5934375;0,551770833333333;0,7470625;0,592;0,528333333333333;0,771375;0,552;0,52;0,873
abroad;0,54569862712071;0,451586450241515;0,500312890744298;0,600590043374115;0,447867601694962;0,522639597568974;0,594104606945967;0,446181118400501;0,516961920471216;0,677;0,596;0,561
out;0,452639258643402;0,44086574380614;0,453080040630444;0,479572886804885;0,437916114633227;0,464240571902721;0,511721363952551;0,436068158679719;0,485407357046152;NA;NA;NA
ornament;0,847641025641026;0,414846153846154;0,462025641025641;0,795675;0,453575;0,486925;0,798666666666667;0,447666666666667;0,483541666666667;0,561;0,373;0,441
decoration;0,765605911330049;0,397147783251232;0,471975369458128;0,721341176470588;0,425776470588235;0,462282352941176;0,714592592592593;0,412814814814815;0,494037037037037;0,878;0,553;0,526
direct;0,627410873673585;0,443598801394629;0,645300695195119;0,630630085249637;0,44627865246776;0,618763273275048;0,618761116317262;0,456621029690397;0,618626429517696;0,793;0,403;0,65
command;0,603135815602837;0,457010038188762;0,675299509001637;0,605274575327207;0,465060985797828;0,674130047340574;0,594202380952381;0,474634453781513;0,668272408963585;0,427;0,79;0,849
orator;0,604;0,66;0,723;0,604;0,66;0,723;0,604;0,66;0,723;0,667;0,375;0,682
count;0,58472738010867;0,455545968186471;0,562838707772266;0,592417761100687;0,448326096667559;0,564317877244706;0,586227999999998;0,445500761904761;0,558394666666665;0,594;0,389;0,492
at present;0,60621728686883;0,405677614606765;0,514221653356592;0,626897738429685;0,401695514343145;0,522500562113084;0,6376689813499;0,400184131083249;0,522644216263395;NA;NA;NA
is not;0,379807960808303;0,335779342576515;0,303158208436147;0,355422149226331;0,303171726429143;0,27115746852203;0,324278174141044;0,318193275783437;0,263940963817943;NA;NA;NA
nephew;0,7134;0,3644;0,4162;0,707;0,369333333333333;0,418;0,723;0,357;0,4135;0,719;0,337;0,412
new;0,751688051953288;0,338103875734402;0,473516315382508;0,694391276445544;0,34533048892147;0,471760941155271;0,687089651260252;0,350250071958123;0,478980283026264;0,917;0,49;0,582
net;0,602192938209332;0,407629255989912;0,50536948297604;0,551504784688995;0,432358851674641;0,506538277511961;0,536115789473684;0,420436842105263;0,488826315789474;0,441;0,288;0,417
empty;0,29965364587182;0,399731566507967;0,266132678859813;0,328165311952916;0,414673283167667;0,279887094920818;0,330365662906673;0,419298234189961;0,283858485260562;0,188;0,183;0,081
many;0,587261571973461;0,494462280429587;0,603077067223061;0,585154403010935;0,482603583699567;0,59013135942368;0,575902485515544;0,489831717589206;0,594959136791661;NA;NA;NA
cinema;0,747469696969697;0,494666666666667;0,480215909090909;0,737589743589744;0,454974358974359;0,480974358974359;0,741333333333333;0,458;0,480916666666667;0,698;0,538;0,5
movie;0,724023636363636;0,48274;0,554334090909091;0,722371794871795;0,475730769230769;0,539128205128205;0,731428571428571;0,474892857142857;0,525928571428571;0,792;0,56;0,471
movie theater;0,711;0,482;0,486;0,711;0,482;0,486;0,711;0,482;0,486;NA;NA;NA
month;0,673;0,233;0,547;0,673;0,233;0,547;0,673;0,233;0,547;0,688;0,255;0,411
money;0,650729321927525;0,463394527216602;0,584961306791084;0,648212347826087;0,463194956521739;0,595541043478261;0,6484408;0,460694133333333;0,584279466666667;0,844;0,608;0,827
fault;0,217875946275946;0,537070573870574;0,273977289377289;0,236774065934066;0,562712967032967;0,286560879120879;0,24975462184874;0,551357983193277;0,287771428571429;0,188;0,558;0,184
mercy;0,73487537993921;0,369012158054711;0,521656534954407;0,733125;0,372222222222222;0,520833333333333;0,727291666666667;0,398125;0,540708333333333;0,719;0,229;0,5
meet;0,701301820029604;0,490184279943845;0,597338045453801;0,688810289028031;0,514131509075057;0,598968171250429;0,693928861900188;0,507758233841087;0,60213439687114;0,76;0,51;0,58
drug;0,409036790123457;0,632320293944738;0,487184021164021;0,396190476190476;0,617056995771281;0,480086984944128;0,423693827160494;0,584675925925926;0,498888117283951;0,214;0,79;0,453
medicine;0,512913043478261;0,531077639751553;0,521170807453416;0,5177;0,50695;0,525361111111111;0,547127272727273;0,495363636363636;0,533363636363636;0,708;0,318;0,679
measure;0,569785284280936;0,414265551839465;0,582059085841695;0,557668936170213;0,408988085106383;0,573358723404255;0,545386918833727;0,410014972419228;0,573368006304176;0,51;0,375;0,365
grade;0,596184466019418;0,346621359223301;0,539271844660194;0,602947368421053;0,35940350877193;0,547614035087719;0,600033333333333;0,364133333333333;0,547766666666667;0,698;0,36;0,6
affair;0,571269551215009;0,490392952303145;0,529411230548854;0,568424331103679;0,501547017837235;0,554492614269788;0,551615758468336;0,501595905743741;0,54609175257732;0,52;0,459;0,657
business;0,594426336643007;0,475504652445877;0,586101688998269;0,610648844653978;0,484106431523194;0,590116256329666;0,608982893422047;0,488359598839902;0,581946340571763;0,688;0,569;0,755
case;0,511531830116417;0,420917844394536;0,472255298419208;0,49846656833825;0,430436037364798;0,461842182890855;0,501305555555556;0,443911683006536;0,472188725490196;0,427;0,275;0,441
bazaar;0,738945801072067;0,483448481238833;0,55595771292436;0,729866666666667;0,476308333333333;0,550458333333333;0,733026315789473;0,475828947368421;0,557960526315789;0,604;0,34;0,5
fair;0,735976718258744;0,392035284104242;0,613763175090257;0,731874681463937;0,382237694987247;0,606073879963331;0,733354355701923;0,385646780470219;0,609551202062587;0,812;0,557;0,643
mark;0,53923791876742;0,41452345107019;0,526769164808969;0,531533271690767;0,419835174267705;0,513367940304042;0,537718175766129;0,41715151814321;0,515636673154232;0,491;0,231;0,6
beat;0,437010386604137;0,629751908970659;0,534458167989418;0,45289888300999;0,615162661669602;0,526695950911225;0,450643043336592;0,609589463180189;0,523729614695341;0,279;0,647;0,492
brand;0,601225181598063;0,372983050847458;0,539811138014528;0,593340425531915;0,376737588652482;0,52868085106383;0,589166666666667;0,379069444444444;0,531625;0,562;0,284;0,547
hit;0,460854608157208;0,607770675518606;0,526223428131482;0,443486658311419;0,629319577359371;0,536277483212697;0,428883317104474;0,639849173265737;0,533080398338033;0,235;0,931;0,679
mansion;0,755357142857143;0,447285714285714;0,666785714285714;0,761;0,449272727272727;0,679727272727273;0,7524;0,4452;0,676;0,847;0,49;0,717
male;0,71052112816605;0,508080893025619;0,590164788809057;0,703034803921565;0,516815196078429;0,653055392156859;0,699354175152749;0,511980244399185;0,673295519348269;0,612;0,532;0,695
engine;0,538971428571429;0,463742857142857;0,645771428571429;0,537727272727273;0,482636363636364;0,629818181818182;0,5374;0,4956;0,6242;0,615;0,644;0,676
look;0,641395776372491;0,39725918857009;0,535493692776046;0,642073201871953;0,412077506678967;0,535240693196985;0,641961401698301;0,414203391683624;0,53402346247068;0,719;0,429;0,615
deep;0,404079858613087;0,456614874317609;0,493154120584663;0,416319768689763;0,470691108754224;0,499446499170875;0,422633125861481;0,480745347624034;0,498149304130076;0,49;0,473;0,657
